Feature	Gain	Cover	Frequency	pos
tmobile_app_delta1	0.0011876054393063	0.00465915053344595	0.00328048113723346	78
mv_Finiciomora_delta1	0.00117434308726449	0.00143556747289158	0.000820120284308365	79
canarito20	0.00117278480790094	0.00121602627288916	0.00423728813559322	80
mrentabilidad_delta1	0.00115766642267337	0.00270772279819338	0.00328048113723346	81
cliente_antiguedad	0.00114183499604467	0.00244341371108195	0.00314379442318207	82
mtransferencias_recibidas_lag1	0.00109302348248801	0.00171891263165245	0.00300710770913067	83
canarito36	0.00106448540271375	0.00116832089817312	0.00355385456533625	84
mvr_mpagominimo	0.00106302109426044	0.0035481898405796	0.00218698742482231	85
canarito75	0.0010234377588797	0.000989746130729445	0.00355385456533625	86
mtarjeta_master_consumo	0.00101522248238602	0.00255599580351096	0.00177692728266812	87
thomebanking	0.00100520979356411	0.00182950040038748	0.0023236741388737	88
ccomisiones_mantenimiento	0.00100074851599805	0.00280148481070877	0.00123018042646255	89
mtarjeta_visa_debitos_automaticos_lag1	0.000987408800385392	0.0025209115458908	0.00300710770913067	90
cplazo_fijo	0.000984264007590987	0.00497367769913335	0.00191361399671952	91
canarito3	0.000977161378018482	0.000977686592146686	0.00341716785128486	92
mpasivos_margen_delta1	0.000968024115881373	0.000963186346949268	0.00287042099507928	93
mpayroll_lag1	0.000965445218863574	0.00374986852403048	0.00191361399671952	94
mtransferencias_emitidas_lag1	0.000959206215757868	0.00222637801521493	0.00287042099507928	95
Master_status	0.00094146003966633	0.00235785938452737	0.000820120284308365	96
Visa_mpagominimo_delta1	0.000931364035117547	0.000653360601378014	0.0023236741388737	97
canarito83	0.000922886550030738	0.00171711990024522	0.00355385456533625	98
cprestamos_personales	0.000920679977215457	0.00218694512398044	0.00177692728266812	99
mautoservicio	0.000917136797668934	0.00536480993378824	0.00177692728266812	100
mtransferencias_emitidas_delta1	0.000914844776644351	0.00272166866460222	0.0024603608529251	101
mrentabilidad_lag1	0.000913860619379433	0.000643770568308024	0.00287042099507928	102
mpayroll_sobre_edad_delta1	0.000912783086853598	0.00519908667462529	0.00259704756697649	103
mpayroll_delta1	0.000910559967420456	0.0029806067572165	0.00259704756697649	104
internet_delta1	0.000909132765607079	0.00399922378329929	0.00259704756697649	105
canarito56	0.000902611168822014	0.00425575716792154	0.00314379442318207	106
canarito78	0.000890326773219962	0.0014407944728982	0.00300710770913067	107
canarito27	0.000886915300125212	0.00236272639830764	0.00314379442318207	108
mv_status04_delta1	0.000882977901926115	0.000229772008555317	0.000546746856205577	109
mcaja_ahorro_dolares_lag1	0.000882703807815688	0.00150242411484949	0.0024603608529251	110
canarito17	0.000857899960664151	0.00229508498637629	0.00300710770913067	111
canarito47	0.000849111843007045	0.00103871145723771	0.00273373428102788	112
Master_msaldototal	0.000836474442770363	0.00213916775201914	0.00218698742482231	113
canarito96	0.000836151557462069	0.000646715255639575	0.00287042099507928	114
canarito2	0.000835586718529295	0.00125551676191986	0.00314379442318207	115
canarito52	0.000826940149995382	0.00107802195315524	0.00328048113723346	116
canarito25	0.000825077408525929	0.000529849327116986	0.00300710770913067	117
Visa_mpagospesos	0.000812652195350586	0.000918368061768568	0.00218698742482231	118
Master_Fvencimiento_lag1	0.000811831104317959	0.000275310266188719	0.00259704756697649	119
ccajas_consultas_delta1	0.000807745817378429	0.00862887704535804	0.0024603608529251	120
ccaja_ahorro_delta1	0.000803082055184616	0.00938792960279271	0.00205030071077091	121
canarito101	0.000793551475097679	0.0015554788848891	0.00287042099507928	122
ccallcenter_trx_lag1	0.000784416786396987	0.00390500098841418	0.0024603608529251	123
canarito26	0.000783108684088441	0.000495809029553235	0.00287042099507928	124
canarito57	0.00077886321952671	0.000750772874228596	0.00300710770913067	125
canarito32	0.000777379172237782	0.000932018739471798	0.00273373428102788	126
canarito55	0.000777107132539235	0.000391276229145431	0.00273373428102788	127
canarito8	0.000776701146920933	0.000635015703283167	0.00259704756697649	128
canarito62	0.000775483502348197	0.000455612967518882	0.00273373428102788	129
Master_fultimo_cierre	0.000769083616093901	0.00203918517751241	0.00218698742482231	130
canarito98	0.00076749722844337	0.00168470674042458	0.00287042099507928	131
canarito111	0.000766763016913332	0.000282308398428983	0.0024603608529251	132
canarito109	0.000761966635998994	0.000319091791037528	0.00259704756697649	133
canarito89	0.000754846817895274	0.0015539597430139	0.00300710770913067	134
canarito6	0.000754362834021522	0.000350734580333781	0.0023236741388737	135
canarito73	0.000751304340983638	0.000301106879169032	0.00259704756697649	136
mvr_msaldopesos_lag1	0.00074628474915814	0.00493964460129412	0.00218698742482231	137
canarito16	0.000735126626678511	0.00061198378452123	0.0024603608529251	138
cproductos_lag1	0.000735101716392294	0.000615497250090416	0.00164024056861673	139
canarito50	0.000733794829960168	0.000653238206061055	0.00259704756697649	140
mv_mpagominimo_lag1	0.000732942016263573	0.00158086511357137	0.00177692728266812	141
canarito9	0.00073221613225812	0.002516570112001	0.00273373428102788	142
mv_fultimo_cierre	0.000730646349055482	0.00222230297113264	0.00273373428102788	143
Visa_mfinanciacion_limite_lag1	0.000727008818366255	0.000669351189552526	0.0023236741388737	144
canarito65	0.000721300557606548	0.00199694439371239	0.00259704756697649	145
canarito95	0.000719730465013239	0.000385185262195572	0.0023236741388737	146
ccomisiones_otras	0.000711430854984126	0.00594929077061625	0.0023236741388737	147
ccomisiones_otras_lag1	0.000704158679324262	0.00831985766893381	0.00300710770913067	148
mv_msaldototal	0.000701787488986085	0.000126823147543458	0.000683433570256971	149
canarito41	0.000699623032337244	0.000291164059597217	0.0023236741388737	150
ccaja_seguridad_lag1	0.00069530582672951	0.000347545102368311	0.000683433570256971	151
canarito116	0.000694229611282651	0.0010027920315724	0.0024603608529251	152
Master_mfinanciacion_limite_lag1	0.000693939595118706	0.000755402297099469	0.00218698742482231	153
canarito15	0.000693585391956667	0.000856673622296533	0.00273373428102788	154
canarito22	0.000689675240377074	0.000668508821782864	0.0023236741388737	155
canarito18	0.000689408286829828	0.000902550266982705	0.0023236741388737	156
mv_cconsumos	0.000686365225735941	0.000884349363378398	0.00123018042646255	157
mvr_Master_mlimitecompra	0.000685091805543242	0.00145110447842089	0.0023236741388737	158
mcaja_ahorro_dolares	0.000681643926997696	0.000901736698111151	0.0023236741388737	159
mv_mpagospesos_lag1	0.000679533740942239	0.00040884355699136	0.00136686714051394	160
canarito88	0.000676644308219447	0.00147881621812539	0.0024603608529251	161
canarito105	0.000676268320484412	0.000637146821743165	0.0023236741388737	162
canarito108	0.000673016485746816	0.000442163882102409	0.0024603608529251	163
cmobile_app_trx_lag1	0.000672010455718103	0.000254935045777253	0.00150355385456534	164
cmobile_app_trx_delta1	0.000666196987672964	0.00146209125804912	0.00218698742482231	165
canarito21	0.000663786724473772	0.000389065913715636	0.00259704756697649	166
cliente_antiguedad_lag1	0.000658500541984479	0.00150937184901806	0.00205030071077091	167
canarito99	0.000657738080483886	0.00032056053484104	0.0023236741388737	168
mcomisiones_otras	0.00065646826165642	0.00237332439281141	0.00177692728266812	169
mv_Fvencimiento	0.000656323770430357	0.00242838068626953	0.00218698742482231	170
canarito71	0.000655806767054174	0.000946382189903203	0.0023236741388737	171
Visa_cconsumos	0.000648510522535056	0.000808291473474958	0.00218698742482231	172
canarito28	0.00064738784065761	0.00052022329542436	0.0023236741388737	173
Visa_Fvencimiento_lag1	0.000647363744329092	0.000328314638156641	0.00191361399671952	174
canarito102	0.000645870963259604	0.000778779802638703	0.0024603608529251	175
canarito60	0.000645470653658927	0.00034778989300223	0.00259704756697649	176
canarito72	0.000643315094160485	0.00030514592462869	0.00218698742482231	177
ctrx_quarter_lag1	0.000641936134159672	0.000380879826928414	0.00164024056861673	178
mv_fechaalta	0.000641206368313333	0.000448730030871051	0.00164024056861673	179
canarito38	0.000640533291801458	0.000449766791202942	0.0023236741388737	180
ctarjeta_debito_trx	0.000640290515544776	0.000215538153165399	0.00136686714051394	181
canarito82	0.000639227374022365	0.00153690359560939	0.0023236741388737	182
Master_msaldopesos	0.000638468646896079	0.0039203004030341	0.00191361399671952	183
canarito30	0.000636647686178881	0.000412954599696288	0.00205030071077091	184
canarito69	0.000636585686601742	0.000438218433061602	0.00218698742482231	185
canarito23	0.000634623201339115	0.000162144996073018	0.00177692728266812	186
canarito92	0.000633405595801651	0.00039398332556759	0.00218698742482231	187
Visa_Fvencimiento	0.000630134761007092	0.000498588123220665	0.00177692728266812	188
canarito118	0.000627607646445557	0.000502216784382283	0.00205030071077091	189
canarito44	0.000619853859388997	0.000528891763754892	0.0023236741388737	190
ctrx_quarter_normalizado_delta1	0.00061815423041586	0.000863498961148148	0.00177692728266812	191
mpayroll_sobre_edad_lag1	0.000615104588264349	0.00178828197747029	0.00123018042646255	192
canarito34	0.000613092547001685	0.000439060800831263	0.00218698742482231	193
Master_mfinanciacion_limite	0.000606747602169143	0.00072560983700666	0.00177692728266812	194
canarito10	0.000606054783930148	0.000237454114625648	0.00218698742482231	195
canarito39	0.000604367610100119	0.000327227479753061	0.00191361399671952	196
mvr_msaldopesos	0.000604175287654719	0.000620220269380141	0.00150355385456534	197
canarito79	0.000599070759415702	0.000165824055306326	0.00205030071077091	198
cmobile_app_trx	0.0005986417111807	0.000701080375543103	0.00164024056861673	199
canarito33	0.000598346984760661	0.000289349729016408	0.00205030071077091	200
mtransferencias_emitidas	0.000598315156556885	0.00128471164487693	0.00191361399671952	201
Visa_mpagospesos_lag1	0.000597597274782089	0.000156500412043835	0.00164024056861673	202
mv_mpagominimo_delta1	0.00059680841531771	0.00120432672053275	0.00136686714051394	203
canarito90	0.000596686602138635	0.00042785802946722	0.0023236741388737	204
Visa_mconsumospesos	0.000595969547333294	0.000861331844065515	0.00205030071077091	205
canarito87	0.000595273779762676	0.000421587069404185	0.00205030071077091	206
canarito45	0.000585974289928737	0.000311906465959562	0.00191361399671952	207
mvr_mpagospesos	0.000584577077324123	0.00123306802084461	0.00123018042646255	208
canarito114	0.000581743619734903	0.000306845059617067	0.00205030071077091	209
Visa_mlimitecompra	0.000574259700859193	0.00105607719279688	0.00177692728266812	210
mplazo_fijo_dolares	0.00057397983964884	0.0039665298342221	0.00150355385456534	211
canarito85	0.000572914431189182	0.000504319103944173	0.0024603608529251	212
canarito97	0.000565071588775084	0.00048084080226156	0.00205030071077091	213
thomebanking_lag1	0.000561703677597571	0.00114946481963686	0.000956806998359759	214
canarito84	0.000561192838902782	0.000610443043472448	0.00191361399671952	215
ctarjeta_visa_debitos_automaticos_lag1	0.000560026009579027	0.00214719544486677	0.00164024056861673	216
mdescubierto_preacordado_lag1	0.000559092275764624	0.000173686154489831	0.00109349371241115	217
mvr_msaldopesos2	0.000558320051108905	0.000402982981226366	0.00191361399671952	218
canarito1	0.000558252455030434	0.00186786053266744	0.00218698742482231	219
canarito115	0.000556711023000906	0.00222570124110939	0.0023236741388737	220
mcomisiones_delta1	0.000550217491130296	0.000189784738532248	0.00177692728266812	221
ccuenta_debitos_automaticos_delta1	0.000549996068612871	0.00650459112393625	0.00191361399671952	222
canarito35	0.000549214510190013	0.000468961256791977	0.0023236741388737	223
Master_fultimo_cierre_lag1	0.000548481031655629	0.000563673632944926	0.00150355385456534	224
canarito59	0.000546142347578351	0.000487133361498176	0.00205030071077091	225
canarito120	0.000545245979193273	0.000537272243104343	0.00218698742482231	226
mvr_mpagospesos_delta1	0.000542715441093853	0.000180957876262122	0.000956806998359759	227
canarito104	0.000541296925351259	0.000552809248633652	0.00205030071077091	228
canarito67	0.000541066998927652	0.000244574642182871	0.00218698742482231	229
canarito49	0.000540784019232831	0.000774539164892289	0.00205030071077091	230
ccallcenter_trx_delta1	0.000539736520734035	0.00166911213709906	0.00164024056861673	231
mplazo_fijo_dolares_delta1	0.000536007650401012	0.00660331374665075	0.00164024056861673	232
Visa_msaldopesos	0.000535983918401695	0.000632510199147764	0.00109349371241115	233
canarito12	0.000534463867580691	0.000350813777303578	0.00177692728266812	234
canarito117	0.000532428953094682	0.00214655466938386	0.00205030071077091	235
canarito94	0.000532424602830536	0.00100764464590362	0.00218698742482231	236
canarito46	0.000530522081527928	0.00104506161427054	0.00218698742482231	237
canarito100	0.000518773848391609	0.000328113045869884	0.00177692728266812	238
Visa_mconsumospesos_lag1	0.000517230280988156	0.000290062501744583	0.00150355385456534	239
canarito80	0.000516574323611459	0.000247540928688003	0.00191361399671952	240
ctrx_quarter_normalizado_lag1	0.000515109830102047	0.000942191950228477	0.00109349371241115	241
ctransferencias_emitidas_lag1	0.000514206597292189	0.00104672475063628	0.00150355385456534	242
canarito110	0.000507844559347985	0.00038787075944415	0.00191361399671952	243
canarito54	0.000506640820006406	0.00082848670077325	0.00177692728266812	244
mcuenta_debitos_automaticos_lag1	0.00050413355415755	0.000850208269671269	0.00164024056861673	245
canarito86	0.000501674927702727	0.000214119807433576	0.00164024056861673	246
canarito93	0.000500501527441604	0.000265043459013189	0.00205030071077091	247
canarito63	0.000496303234836848	0.000196602877659336	0.00164024056861673	248
Master_mpagospesos_lag1	0.000494811569886975	0.00240749428541665	0.00150355385456534	249
Visa_msaldopesos_lag1	0.000493428440340866	0.000536595468998803	0.00136686714051394	250
tmobile_app_lag1	0.000492029355488971	9.76282645863917e-05	0.000546746856205577	251
canarito43	0.000491342401215205	0.000675226164766574	0.00191361399671952	252
mpasivos_margen_lag1	0.000490984288743014	0.000659674759788211	0.00136686714051394	253
canarito24	0.000490591602586284	0.00108040506197368	0.00177692728266812	254
mcomisiones_lag1	0.000488952309131121	0.000779406178672554	0.00164024056861673	255
canarito13	0.000488849819857186	0.000352851299344725	0.00177692728266812	256
canarito42	0.000487617599224923	0.000308846583035579	0.00191361399671952	257
mvr_Visa_mlimitecompra	0.000487124693623009	0.000180252303258474	0.000820120284308365	258
canarito107	0.00048706994159461	0.000644087356187213	0.00191361399671952	259
canarito5	0.000484406278761886	0.000190655905200018	0.00164024056861673	260
canarito119	0.000481300333291372	0.000311481682212468	0.00164024056861673	261
canarito58	0.000473975652299846	0.000613596522815283	0.00164024056861673	262
chomebanking_trx_lag1	0.000472052514590886	0.000520799273386521	0.00150355385456534	263
cextraccion_autoservicio	0.000470364357650316	0.000392334588650903	0.000956806998359759	264
canarito40	0.000469136081026225	0.00016218819442018	0.00164024056861673	265
Visa_mlimitecompra_lag1	0.000469030583144884	0.000792524076760785	0.00164024056861673	266
mprestamos_prendarios_lag1	0.000462424143920102	0.00204299383178721	0.00109349371241115	267
canarito4	0.000462314220595573	0.000622862568281557	0.00177692728266812	268
canarito91	0.000460827581075467	0.000130063023580617	0.00164024056861673	269
Visa_cconsumos_delta1	0.000460563323853456	0.000571089349207756	0.00150355385456534	270
canarito121	0.000459625780485706	0.00101446998475523	0.00205030071077091	271
mv_cconsumos_delta1	0.000457318034029714	0.00185000521584043	0.00136686714051394	272
mv_mfinanciacion_limite_delta1	0.000456090743407666	0.00145567630349555	0.00136686714051394	273
mv_mpagospesos_delta1	0.000454820980964482	0.000338516647811428	0.00150355385456534	274
tcuentas_lag1	0.000449708401339281	0.00347758934186764	0.00109349371241115	275
mv_Fvencimiento_lag1	0.000447578417172423	0.000226877719295455	0.00150355385456534	276
ctransferencias_emitidas	0.000441983462794107	0.000282293998979929	0.00123018042646255	277
Visa_msaldopesos_delta1	0.00044197678631693	0.000735811846661448	0.00164024056861673	278
tpaquete9	0.000438537501314116	0.00125811586247412	0.000956806998359759	279
Master_mpagominimo	0.000436526354971194	0.0012786566765497	0.00123018042646255	280
Master_Finiciomora	0.000433188755404872	0.000738252553276108	0.000546746856205577	281
mprestamos_prendarios	0.000422404758533252	0.00816036937121127	0.00164024056861673	282
mvr_mpagominimo_delta1	0.000422300678933441	0.000347847490798446	0.00123018042646255	283
canarito66	0.00041504786910549	0.000128579880328051	0.00150355385456534	284
Master_mpagospesos	0.000412961624683217	0.00157652367968158	0.000956806998359759	285
canarito29	0.000409371592690645	0.000615540448437578	0.00136686714051394	286
canarito11	0.00040355006892207	0.000315074344751451	0.00164024056861673	287
ctarjeta_visa_trx_lag1	0.000399705872493795	0.00123961257043967	0.00136686714051394	288
mv_Finiciomora	0.00039871264169688	0.00185721214009198	0.000956806998359759	289
canarito48	0.000397194241923286	0.000457088911046921	0.00164024056861673	290
canarito70	0.000393294466497156	0.00132809718487675	0.00150355385456534	291
canarito113	0.000392048515569583	0.000268110541661699	0.00150355385456534	292
Visa_mconsumosdolares	0.00039200343561401	0.00102489518587036	0.00123018042646255	293
matm_lag1	0.000389887352341056	0.000378201529404363	0.00109349371241115	294
Visa_fultimo_cierre_lag1	0.000388772930037909	0.00114951521770855	0.00150355385456534	295
canarito61	0.000385703517244261	0.000476160981318997	0.00164024056861673	296
Visa_fultimo_cierre_delta1	0.000385035153879982	0.000436900883473157	0.000956806998359759	297
Master_mpagospesos_delta1	0.000380488967369662	0.00089306822978062	0.00123018042646255	298
mtarjeta_visa_consumo_lag1	0.000378100420793178	0.00277927366054291	0.00136686714051394	299
canarito81	0.000374008548458772	0.000215739745452155	0.00136686714051394	300
canarito31	0.000371717068144987	0.00117072560616515	0.00150355385456534	301
mtarjeta_visa_debitos_automaticos	0.000370973249600909	0.0010968780316915	0.00123018042646255	302
mv_mpagospesos	0.000370609302078504	0.000212420672445199	0.000956806998359759	303
canarito37	0.000370517479553943	0.000152821352810527	0.00150355385456534	304
mvr_Master_mlimitecompra_lag1	0.00036791536522411	0.000313900789653547	0.00109349371241115	305
mtransferencias_recibidas_delta1	0.000365084180355141	0.000483850287113855	0.00123018042646255	306
canarito19	0.000364340017722374	0.000362138943984581	0.00150355385456534	307
canarito76	0.000362404301981488	0.000278175756550473	0.00150355385456534	308
Visa_mpagospesos_delta1	0.000355520507032482	0.000387712365504556	0.00136686714051394	309
canarito14	0.000353574234419283	0.000150524640686408	0.00136686714051394	310
canarito103	0.000352703655336905	0.000256079801977049	0.00150355385456534	311
canarito68	0.00035050626448493	0.000273675928721086	0.00123018042646255	312
mvr_Visa_mlimitecompra_lag1	0.000349952116879293	0.000142108162714321	0.00109349371241115	313
ccomisiones_otras_delta1	0.000349467660245031	0.00351057127992592	0.00136686714051394	314
Visa_mconsumospesos_delta1	0.000345927401115116	0.00203283502047958	0.00123018042646255	315
Master_mpagominimo_lag1	0.000342025465737297	0.00177800797057023	0.00109349371241115	316
mv_msaldopesos_delta1	0.000341174336340379	0.000124648830736298	0.000820120284308365	317
cprestamos_hipotecarios	0.00033824561100245	0.00640414056733527	0.00109349371241115	318
ccuenta_debitos_automaticos	0.000335573228846675	0.0029447953274191	0.00123018042646255	319
canarito74	0.000334639130703071	0.00102884783463569	0.00136686714051394	320
mv_mfinanciacion_limite_lag1	0.000334456548280784	0.000855096882625116	0.00123018042646255	321
Visa_cconsumos_lag1	0.00033286372703921	0.00117850850837886	0.00109349371241115	322
Master_mpagominimo_delta1	0.000321242954184575	0.000267851351578726	0.00109349371241115	323
mcuenta_debitos_automaticos_delta1	0.000320494804171113	0.00179964314277393	0.00109349371241115	324
ctarjeta_debito_trx_lag1	0.000320333338384953	0.000393385748431848	0.00109349371241115	325
mvr_mpagominimo_lag1	0.000320248892080953	0.000464951010230427	0.000956806998359759	326
mv_fultimo_cierre_delta1	0.000317190423620832	0.0011940815125308	0.000956806998359759	327
canarito7	0.000312388366688869	0.000221420328103974	0.00123018042646255	328
Visa_msaldototal	0.000311482443336779	0.000189381553958735	0.000820120284308365	329
mttarjeta_master_debitos_automaticos_lag1	0.000308142822610844	0.000975749866248918	0.000956806998359759	330
Master_mfinanciacion_limite_delta1	0.00030534446206795	0.0031011805438705	0.000956806998359759	331
canarito77	0.00030357521874823	0.000292272817174378	0.00123018042646255	332
ctarjeta_debito	0.000303467698261525	0.000400830263592787	0.00109349371241115	333
mv_msaldopesos_lag1	0.000302622804387791	0.000236460552640919	0.000820120284308365	334
Master_delinquency_lag1	0.000299940948227049	7.32427976133748e-05	0.000410060142154183	335
mautoservicio_delta1	0.000299506234094677	0.000514506714149906	0.000956806998359759	336
mprestamos_hipotecarios	0.000298850571651142	0.0104784502777269	0.00150355385456534	337
mcomisiones_mantenimiento_lag1	0.000298599997014665	0.00112562653172789	0.00109349371241115	338
Master_mlimitecompra_delta1	0.000298556612924776	0.00615340296095727	0.00136686714051394	339
mv_cconsumos_lag1	0.000296433188129279	0.00156806400336233	0.000956806998359759	340
mvr_msaldopesos2_lag1	0.000295660753839694	0.000217762868044248	0.00109349371241115	341
mautoservicio_lag1	0.000292774760558046	9.94497948917278e-05	0.000820120284308365	342
mvr_msaldopesos_delta1	0.000292116889007294	0.00018927355809083	0.000820120284308365	343
mcomisiones_otras_lag1	0.000289405793982452	0.000139581059405337	0.000820120284308365	344
mcomisiones_mantenimiento_delta1	0.000284526795638871	0.00047173315073488	0.000956806998359759	345
thomebanking_delta1	0.000281625032107538	0.000526191867057259	0.000820120284308365	346
canarito106	0.00027907094272765	0.000134735644798653	0.000956806998359759	347
ctarjeta_master_trx	0.000278379746621048	0.000320740527954216	0.000546746856205577	348
Master_cconsumos_lag1	0.000277313892870144	0.00172142533551238	0.00109349371241115	349
ctransferencias_recibidas_lag1	0.000276705393709079	0.000826326783415144	0.00123018042646255	350
canarito51	0.000269702957558245	0.000147133570434181	0.000820120284308365	351
Master_mlimitecompra_lag1	0.000268692027880084	0.000940132829013749	0.000956806998359759	352
Visa_msaldototal_delta1	0.00026618603573768	0.000153642121406608	0.000820120284308365	353
mforex_sell_delta1	0.000265296173231185	0.00169833581895423	0.00109349371241115	354
mforex_sell_lag1	0.000255642646496548	0.000202377056730006	0.000683433570256971	355
