Feature	Gain	Cover	Frequency	pos
mtarjeta_visa_consumo_delta2	0.00297988393858227	0.00346932827670454	0.00395162826128356	76
mcaja_ahorro_avg6	0.00296553396697633	0.00461586686481731	0.00704627689963816	77
canarito13	0.00295846573571072	0.0083662925178186	0.00909350599885736	78
Visa_fechaalta_tend6	0.00294907111798211	0.00814685557984444	0.00528470767472862	79
canarito20	0.00292900703009367	0.00219842337792171	0.00856979622928966	80
cmobile_app_trx_delta2	0.00292633208530968	0.00495519928628118	0.00647495715101885	81
ctrx_quarter_normalizado_tend6	0.00292208163678098	0.00637949725716433	0.00657017710912207	82
canarito10	0.0029051381645488	0.00819907013517697	0.00833174633403161	83
canarito7	0.00289840949711389	0.00453335825343271	0.00837935631308322	84
mtransferencias_recibidas_avg6	0.00289552427778018	0.00458440635986932	0.00676061702532851	85
mcuenta_corriente_avg6	0.00287511263737508	0.00572371094791285	0.00604646733955437	86
mv_mpagominimo_tend3	0.00286036970229395	0.00706225643656249	0.00471338792610931	87
canarito5	0.00281617546127324	0.00506325884307766	0.00809369643877357	88
canarito26	0.00280781888104086	0.00205297358749594	0.00847457627118644	89
canarito12	0.00280456692860499	0.00563623736529112	0.00828413635498	90
mcuentas_saldo_delta1	0.0027839801066217	0.00921005526009625	0.00652256713007046	91
canarito8	0.00276257539024242	0.00322701616657831	0.00833174633403161	92
canarito35	0.00275487828387048	0.00275681624664982	0.00761759664825747	93
ctrx_quarter_tend6	0.00275293066471496	0.00372928502733423	0.00628451723481242	94
cpayroll_trx_lag1	0.00274647322770866	0.00168861125687054	0.000714149685774138	95
mdescubierto_preacordado_delta1	0.00273870958169291	0.00810606012220485	0.00190439916206437	96
cproductos_delta2	0.00272711060933529	0.00205945460614534	0.00138068939249667	97
mcaja_ahorro_delta2	0.00271442341575233	0.0025767864568224	0.00552275756998667	98
canarito2	0.00271200495550767	0.00298638481854997	0.00737954675299943	99
canarito30	0.00269077100905082	0.00640571042284277	0.00795086650161874	100
cliente_edad_avg6	0.00268044044872731	0.00549587019944932	0.00542753761188345	101
canarito32	0.00267693980533269	0.00220948615404991	0.00780803656446391	102
canarito3	0.00260271626707045	0.00422601409621556	0.00780803656446391	103
canarito16	0.00259386577191782	0.00821191788065312	0.00785564654351552	104
mrentabilidad_annual_delta1	0.00258683751834725	0.00225995943984905	0.00580841744429633	105
cproductos_avg6	0.00256870396955003	0.00272429350005597	0.00614168729765759	106
mtransferencias_recibidas_tend6	0.00254980617132306	0.00403909654331105	0.00676061702532851	107
mrentabilidad_tend6	0.00253148925006695	0.00549392387693998	0.00647495715101885	108
canarito34	0.00252762109137637	0.00305100003664061	0.00728432679489621	109
thomebanking_avg6	0.00251191545827084	0.00788297256895411	0.00633212721386403	110
mcomisiones_mantenimiento_avg6	0.00251113233221232	0.00428003042851702	0.00523709769567701	111
canarito9	0.00250910340920949	0.00789860701798852	0.00747476671110265	112
canarito25	0.0024980220982072	0.00627860446995318	0.00771281660636069	113
canarito11	0.00249034903129763	0.00228483471889758	0.00742715673205104	114
mpayroll	0.00248949833468276	0.00599785669217279	0.00119024947629023	115
canarito18	0.00246538224213402	0.00547891803293016	0.00728432679489621	116
mv_Finiciomora_lag1	0.00245001391592876	0.00944844783301023	0.00219005903637402	117
Master_mfinanciacion_limite_min3	0.00244321675100239	0.00522487084183659	0.00704627689963816	118
canarito29	0.00241486604639562	0.00269846354813585	0.00733193677394782	119
ctarjeta_visa_trx_tend3	0.0023832091299747	0.00446511931225904	0.00490382784231575	120
canarito6	0.00238228368658885	0.00190948356567628	0.00742715673205104	121
canarito33	0.00237241765781531	0.00335676763900995	0.00666539706722529	122
mrentabilidad_delta2	0.00237161881551001	0.00242889283830632	0.00552275756998667	123
canarito21	0.00236924730550333	0.00298570579066243	0.00714149685774138	124
mrentabilidad	0.00236597880352433	0.00212065451565311	0.00452294800990288	125
mcuenta_corriente_min3	0.00236055836379693	0.00146599767853139	0.00414206817749	126
canarito24	0.002345918858191	0.00786750283460528	0.00695105694153495	127
canarito28	0.00233939686213358	0.00165892899822209	0.00728432679489621	128
mactivos_margen_lag2	0.00232556191965903	0.00289205372656892	0.00542753761188345	129
Visa_mconsumospesos_tend6	0.00232203858319154	0.00606847895400124	0.00657017710912207	130
mcuenta_debitos_automaticos	0.00231178225625047	0.00539549508696431	0.0036183584079223	131
mcuentas_saldo_lag1	0.00228279147356069	0.00695462379333887	0.00552275756998667	132
mpasivos_margen_tend3	0.00224721867709454	0.00153307017080913	0.00523709769567701	133
canarito22	0.0022467928729997	0.00443322853221399	0.00733193677394782	134
canarito17	0.00223390706776659	0.00192268090966879	0.00714149685774138	135
internet_avg6	0.00223017252361107	0.0064689171622954	0.00485621786326414	136
mtransferencias_recibidas	0.00221970778012596	0.00316534228215895	0.00418967815654161	137
Visa_status_avg6	0.00220334636583551	0.000888968519662059	0.0010474195391354	138
mpasivos_margen_min3	0.00219788755784771	0.00332797282274918	0.00537992763283184	139
canarito15	0.00218506988588969	0.00190198064367138	0.00666539706722529	140
mrentabilidad_min3	0.00218231146377575	0.00418247899635644	0.00580841744429633	141
mrentabilidad_annual_delta2	0.00216460625618161	0.00316832731564477	0.00561797752808989	142
mcuenta_corriente_delta1	0.00212541401531947	0.00225729038963763	0.00480860788421253	143
mv_msaldototal_min3	0.00212416519933748	0.00415237654718353	0.00352313844981908	144
mpayroll_avg6	0.00212148901923079	0.00276641675975287	0.00252332888973529	145
mactivos_margen_tend3	0.00207579827603982	0.00172802848958986	0.00523709769567701	146
mv_fechaalta_tend6	0.00204057364015148	0.00356542416888835	0.00333269853361265	147
mcaja_ahorro_min3	0.00202084748096011	0.00114890510114658	0.00357074842887069	148
mcuenta_corriente_lag2	0.0019739996016657	0.00532490307885363	0.00504665777947058	149
ctrx_quarter_tend3	0.00196812908738579	0.00310690890706428	0.00433250809369644	150
mpayroll_sobre_edad_tend3	0.00190892635500972	0.00379254891269819	0.00242810893163207	151
cproductos_delta1	0.00176567458906997	0.00735647720331944	0.00176156922490954	152
mtarjeta_visa_debitos_automaticos_delta1	0.00170807673022092	0.00818804097429073	0.00366596838697391	153
ccaja_ahorro_avg6	0.00170717204037452	0.00318934020339238	0.00233288897352885	154
canarito19	0.0016970040697268	0.00136939755771821	0.0051418777375738	155
Master_fechaalta_tend6	0.00163967586746626	0.00171651526921943	0.00352313844981908	156
mv_mpagominimo_min3	0.00162345640835449	0.00296648795683534	0.00304703865930299	157
mtransferencias_recibidas_min3	0.00157638389528712	0.00762864973287648	0.00418967815654161	158
ctrx_quarter_min3	0.00157352519521827	0.000992641287383091	0.00380879832412874	159
mv_msaldototal_tend3	0.00157280463462098	0.00599420271537202	0.00428489811464483	160
cproductos_tend3	0.00153406656257013	0.0020739461369532	0.000714149685774138	161
mpayroll_sobre_edad_min3	0.00151309700264148	0.00225858457645299	0.000999809560083794	162
mcomisiones_mantenimiento_tend3	0.00146022837261832	0.00816721297037388	0.00323747857550943	163
mcuenta_corriente_lag1	0.00143668145721707	0.00110614987490088	0.00314225861740621	164
ccaja_ahorro_tend3	0.00135652638248088	0.00573437034113756	0.0015235193296515	165
ccomisiones_mantenimiento_delta1	0.00135154926453351	0.0107048679240336	0.0020472290992192	166
ctarjeta_visa_trx_min3	0.00130886077878766	0.00490465540847393	0.00271376880594173	167
mtransferencias_recibidas_tend3	0.00130507591487575	0.00203562139959749	0.00366596838697391	168
mtarjeta_visa_consumo_min3	0.00129816287892548	0.0061066087229536	0.00338030851266425	169
mdescubierto_preacordado_delta2	0.00127353655970265	0.00224756550013934	0.00061892972767092	170
Master_fechaalta_tend3	0.00121704553492408	0.00435225949891103	0.00180917920396115	171
Master_mfinanciacion_limite_tend3	0.00120942084882825	0.0121495434545914	0.00238049895258046	172
mrentabilidad_tend3	0.00118883611318743	0.00111300066121181	0.00323747857550943	173
mautoservicio_tend3	0.00118233860292729	0.00369213346192284	0.00333269853361265	174
mcuenta_debitos_automaticos_min3	0.00110861443721852	0.00545512852619686	0.00252332888973529	175
mcuentas_saldo_tend3	0.00106841448068576	0.0011965547066213	0.00161873928775471	176
ctrx_quarter_normalizado_tend3	0.00105564790772403	0.00252894860599272	0.00276137878499334	177
tmobile_app_tend3	0.00104943765488999	0.00489581459983912	0.00176156922490954	178
mcuenta_debitos_automaticos_tend3	0.000974924498589187	0.00922490983551726	0.00271376880594173	179
ctrx_quarter_normalizado_min3	0.000969171769906113	0.000891372009462018	0.00223766901542563	180
mpayroll_tend3	0.00095838187217761	0.0052767122679834	0.00199961912016759	181
mcaja_ahorro_tend3	0.000900395831633329	0.00107089084761169	0.00209483907827081	182
internet_tend3	0.000877149234345174	0.00199382756927177	0.00166634926680632	183
cliente_edad_min3	0.000862468948320764	0.00143876597102164	0.00190439916206437	184
mcomisiones_mantenimiento_min3	0.000833197021161723	0.00219022798193248	0.0020472290992192	185
mcuenta_corriente_tend3	0.000829085841826709	0.00339405030386498	0.00161873928775471	186
tmobile_app_min3	0.000821502409660189	0.000673299850311328	0.00119024947629023	187
internet_min3	0.000813892866162963	0.000524538958552743	0.00142829937154828	188
cproductos_min3	0.000786609220717155	0.000914139612839812	0.00128546943439345	189
mrentabilidad_annual_tend3	0.000758454891359751	0.000591705573507962	0.00180917920396115	190
mautoservicio_min3	0.000734203463331422	0.000444941427121651	0.0015711293087031	191
mprestamos_personales_tend3	0.00066560319078172	0.00422308284711687	0.000999809560083794	192
mautoservicio	0.000627133381076643	0.00201273278134865	0.00176156922490954	193
mpayroll_min3	0.000523239872351279	0.00293840242217987	0.000666539706722529	194
cpayroll_trx_lag2	0.000473732410641941	0.00349463383085012	0.00061892972767092	195
Visa_mfinanciacion_limite_tend3	0.000456327060351849	0.00376566008065641	0.00123785945534184	196
mv_status04_tend3	0.000446387820246687	0.00168237226796323	0.00061892972767092	197
mtarjeta_visa_consumo_tend3	0.000431313957221196	0.00108873381804271	0.000999809560083794	198
Visa_Finiciomora_min3	0.000373327967779456	0.00600866063093792	0.000952199581032184	199
mv_status01_tend3	0.000362164478278859	0.000787353004748825	0.000333269853361265	200
cliente_edad_tend3	0.000329887169921113	0.000946911112224149	0.000856979622928966	201
cpayroll_trx_tend3	0.000309263079120538	0.00249128608890358	0.000761759664825748	202
internet_lag1	0.000212645292303585	0.000166842530407508	0.00061892972767092	203
mv_status04_min3	0.000208994507280454	0.000252558035874859	0.000476099790516092	204
ccaja_ahorro_min3	0.000170731411784483	7.4851059266697e-05	0.000285659874309655	205
mdescubierto_preacordado_min3	7.08095186962129e-05	0.000129808618342964	0.000142829937154828	206
Visa_Finiciomora_tend3	3.97440307393034e-05	0.0028920671726657	0.000285659874309655	207
