Feature	Gain	Cover	Frequency	pos
numero_de_cliente	0.00153509140931676	0.00168870363158645	0.00382873418312555	83
canarito29	0.00153471585900597	0.00205375186715525	0.00438903674650978	84
canarito49	0.00153172523078705	0.00160301681671956	0.00448242050707382	85
canarito35	0.00152671427004072	0.00130288767069368	0.00410888546481767	86
canarito6	0.00151786776503226	0.00487929836842342	0.00452911238735584	87
canarito31	0.00151768756042963	0.00153881428723377	0.00434234486622776	88
mcaja_ahorro_avg6	0.0015144377726376	0.00215930210229584	0.00308166409861325	89
mcuentas_saldo_lag1	0.00151391602984928	0.00637839207327622	0.00275482093663912	90
canarito67	0.00150893361757575	0.00342977559992473	0.00420226922538171	91
ccaja_ahorro_avg6	0.00150273266652589	0.00164580077157184	0.00121398888733249	92
mrentabilidad_annual_delta1	0.0014900433965243	0.00180686407209928	0.00331512350002335	93
mdescubierto_preacordado_delta1	0.00148209225362161	0.00807748113206626	0.00158752392958864	94
cliente_edad_avg6	0.00147276969954882	0.00210180519814819	0.002474669654947	95
thomebanking_avg6	0.001462400847378	0.00586827953967832	0.00252136153522902	96
canarito72	0.00145800264142866	0.00370486895111604	0.0044357286267918	97
canarito23	0.00145685312940233	0.00109834888792257	0.00406219358453565	98
canarito32	0.00145044632062852	0.00106767135604429	0.00429565298594574	99
canarito47	0.00144273777015026	0.00133924135953109	0.00406219358453565	100
canarito73	0.00143461049924969	0.00114711252080621	0.00392211794368959	101
canarito30	0.00143404439029531	0.00167192235828338	0.00415557734509969	102
canarito19	0.00142946798730467	0.0019567096092869	0.00387542606340757	103
canarito21	0.00142582337342512	0.00677089488500782	0.00415557734509969	104
canarito16	0.00142209004486109	0.00494521563551317	0.00387542606340757	105
cmobile_app_trx_delta2	0.00141692411506754	0.00311950509518634	0.00252136153522902	106
canarito61	0.00141426378178002	0.00106743354571965	0.00401550170425363	107
canarito86	0.00141049163239372	0.000866289818241068	0.00387542606340757	108
canarito75	0.00140482441171837	0.000911852398991754	0.0036886585422795	109
canarito80	0.00140269863055914	0.00191320909437748	0.00401550170425363	110
canarito1	0.00139909730918604	0.00117402576557214	0.00382873418312555	111
canarito27	0.00139901698225389	0.00105796181081598	0.00406219358453565	112
canarito70	0.00139608213310037	0.0017566704481846	0.0036886585422795	113
canarito83	0.00139488514664629	0.00223364911957736	0.00387542606340757	114
internet	0.001390579185194	0.000594676007589203	0.00149414016902461	115
canarito28	0.001390316968025	0.00205929347353595	0.00364196666199748	116
internet_avg6	0.00139001976924927	0.0032279622486373	0.00238128589438297	117
mcuenta_corriente_delta1	0.00138174475174033	0.000932939290804052	0.00275482093663912	118
mdescubierto_preacordado_delta2	0.00138117447509661	0.0013347448669455	0.000560302563384227	119
Visa_mfinanciacion_limite	0.00138066291101142	0.00668066151222384	0.00298828033804921	120
canarito64	0.00138065115142135	0.00212579900827087	0.00392211794368959	121
canarito57	0.00137807524501115	0.00193250927967178	0.00406219358453565	122
canarito15	0.00137747858799255	0.000898766572970233	0.00392211794368959	123
canarito37	0.00137597398667041	0.00145286775845971	0.00396880982397161	124
canarito8	0.0013735914209688	0.00126161819211935	0.00401550170425363	125
canarito56	0.00136858417334278	0.00496733512478771	0.00350189102115142	126
canarito26	0.00136686145658774	0.00598191845493981	0.00378204230284354	127
mpayroll_avg6	0.00136128248606546	0.00101295933596148	0.00112060512676845	128
cproductos_avg6	0.00134350997627835	0.00110912232144531	0.00238128589438297	129
canarito22	0.00134306046869476	0.00100869126645087	0.00373535042256152	130
Master_Fvencimiento_tend6	0.00134088745732835	0.00217247554264749	0.00205444273240883	131
canarito9	0.00133941438721473	0.000991800475235146	0.00396880982397161	132
mtransferencias_recibidas_avg6	0.0013336168979256	0.00383536423767785	0.00336181538030537	133
ccomisiones_mantenimiento_delta1	0.00132664415382741	0.00747548932791122	0.00168090769015268	134
mcuenta_corriente_lag1	0.00132170224203294	0.00211879924911015	0.00252136153522902	135
mrentabilidad_tend6	0.0013136929746366	0.00117235483513324	0.00336181538030537	136
canarito18	0.00131139427848848	0.00146890118087345	0.0034551991408694	137
Visa_fultimo_cierre_avg6	0.0013071568086642	0.00166331425034814	0.00242797777466499	138
Master_fechaalta_tend6	0.00130156392838621	0.000661794842635026	0.00144744828874259	139
canarito39	0.00130107775071528	0.00130437711430589	0.00354858290143344	140
mcaja_ahorro_delta2	0.00129605064010156	0.000957490077739694	0.00252136153522902	141
canarito12	0.00129002132914096	0.00142021264598706	0.00382873418312555	142
Master_fechaalta	0.00128411031884807	0.00112111296834021	0.00191436709156278	143
canarito41	0.00128381978404879	0.00253937619548189	0.00340850726058738	144
canarito81	0.0012822654818499	0.00169816285015724	0.00336181538030537	145
canarito4	0.00127555191724958	0.00116717620240592	0.00350189102115142	146
mcaja_ahorro_lag1	0.00127093906789812	0.00192688005896094	0.00205444273240883	147
canarito59	0.00126861826950454	0.00171956577937465	0.00350189102115142	148
canarito44	0.00126688776928651	0.00209085027779876	0.00354858290143344	149
canarito79	0.00126445783048875	0.00298407524438828	0.00354858290143344	150
canarito42	0.00124960583257115	0.00183945347382433	0.00364196666199748	151
canarito33	0.00124400786208767	0.00313648662981541	0.00382873418312555	152
mrentabilidad_delta2	0.00124211757017793	0.00108886463668603	0.00280151281692114	153
Master_mfinanciacion_limite	0.00124119528631326	0.00143313263059798	0.00224121025353691	154
cproductos_delta1	0.00124052593268954	0.00394957264608519	0.000747070084512303	155
canarito11	0.00123821373865885	0.000968576419584326	0.00331512350002335	156
ctrx_quarter_tend6	0.00123765900901637	0.00113873909411238	0.00233459401410095	157
mv_mpagominimo	0.00123597214173343	0.00160188095951109	0.00130737264789653	158
ccomisiones_otras_tend6	0.00123586598833458	0.00140813125567882	0.00308166409861325	159
mrentabilidad	0.00123352166279096	0.000899727201518441	0.00238128589438297	160
mactivos_margen_lag2	0.00123269400158511	0.00181793476852782	0.00238128589438297	161
mtransferencias_recibidas_tend6	0.00122622231325662	0.000623319635375192	0.00228790213381893	162
canarito13	0.00122501681665528	0.00161395922073612	0.00336181538030537	163
canarito46	0.00122460829941508	0.00142304759538341	0.00359527478171546	164
ctrx_quarter_normalizado_tend6	0.00122271704485506	0.00464509274765373	0.0027081290563571	165
Visa_cconsumos_tend6	0.00121669981541163	0.000702569926060765	0.00182098333099874	166
canarito24	0.00120867663854422	0.00285628348572761	0.00350189102115142	167
canarito51	0.0012077060209256	0.00351116618353205	0.00340850726058738	168
canarito40	0.00120579491248634	0.0010403513304599	0.00354858290143344	169
canarito55	0.00120197317209408	0.00108896476734903	0.00340850726058738	170
mtarjeta_visa_debitos_automaticos_delta1	0.00120101159234407	0.00469098701122562	0.00228790213381893	171
Visa_status_avg6	0.0011987092963621	0.000363036235059034	4.6691880282019e-05	172
mv_fechaalta_tend6	0.0011913513418629	0.00142500953056167	0.00130737264789653	173
canarito77	0.00118852527219086	0.0017818095027654	0.00350189102115142	174
canarito53	0.00118823945642734	0.0050183892465876	0.00364196666199748	175
Visa_mconsumospesos_tend6	0.00118683477461766	0.000822244842851558	0.0027081290563571	176
canarito78	0.00118257588852876	0.00153417385682011	0.00359527478171546	177
chomebanking_trx_delta2	0.00118253964283869	0.00197682022713489	0.00280151281692114	178
canarito60	0.00117050067554918	0.00255543465056138	0.00373535042256152	179
canarito25	0.00115834161294087	0.00135678925822279	0.00289489657748518	180
canarito43	0.00115227230502821	0.00322055883774134	0.00322173973945931	181
mpayroll_sobre_edad_lag2	0.00114750238656042	0.00104461939997051	0.00102722136620442	182
Master_Fvencimiento_lag2	0.00114422656053001	0.00131639592294976	0.00256805341551104	183
mv_fechaalta_lag2	0.00114309550053413	0.000953935439203002	0.00210113461269085	184
mpasivos_margen_avg6	0.00114281017748133	0.00249090356733761	0.002474669654947	185
canarito34	0.00113696907347401	0.00489025328877285	0.0036886585422795	186
mv_fechaalta	0.00113346503670692	0.001218690299439	0.00158752392958864	187
Visa_mpagospesos_tend6	0.00113135558246075	0.000759121847076296	0.00275482093663912	188
canarito14	0.0011295402221443	0.00115057328684634	0.00317504785917729	189
Visa_Fvencimiento_lag2	0.00112610398020808	0.000804856527404023	0.00256805341551104	190
internet_tend6	0.00112122280191152	0.00448823806405574	0.00242797777466499	191
Visa_fechaalta	0.00111479986319507	0.000871665583211172	0.00214782649297287	192
mv_fultimo_cierre_avg6	0.0011089587500793	0.00443241834851343	0.002474669654947	193
chomebanking_trx_avg6	0.00110250217723881	0.00141647026245724	0.00233459401410095	194
mcomisiones_tend6	0.00110065858980738	0.000634049261732867	0.00186767521128076	195
mcaja_ahorro_dolares_delta2	0.00110031589143171	0.00134740513764925	0.00200775085212682	196
cliente_edad_lag1	0.00108827443326326	0.00110091786524531	0.00191436709156278	197
mvr_mpagospesos_tend6	0.00108717854558246	0.0018640261643425	0.0017275995704347	198
mcaja_ahorro_tend6	0.00108288079483683	0.0013516481744941	0.00275482093663912	199
ctarjeta_visa_trx_delta2	0.00108160741573569	0.00141926140468851	0.00149414016902461	200
chomebanking_trx	0.00108099784178343	0.000977910474826363	0.00210113461269085	201
mcomisiones_avg6	0.00107141478350125	0.000733613560675665	0.00186767521128076	202
canarito63	0.00106782999967432	0.000756987812320993	0.00303497221833123	203
canarito2	0.00106519667894566	0.00201274210248809	0.00284820469720316	204
mrentabilidad_annual_lag2	0.001064437604722	0.000615036952094712	0.00200775085212682	205
chomebanking_trx_lag1	0.00106304900816657	0.00212502925379901	0.00205444273240883	206
Visa_mconsumospesos_avg6	0.00106100171573858	0.0022835360933366	0.002474669654947	207
canarito50	0.00106004701031349	0.000716450539219892	0.00289489657748518	208
mcuentas_saldo_avg6	0.001059609862909	0.00210981565118863	0.00266143717607508	209
mtransferencias_emitidas_tend6	0.00105742445720676	0.00134996785680554	0.00228790213381893	210
mactivos_margen_delta2	0.00105245164809559	0.000464612534511598	0.00210113461269085	211
mpagomiscuentas	0.00105037842758465	0.00385620706099907	0.00107391324648644	212
mrentabilidad_delta1	0.00104969972555079	0.00186871666008767	0.00280151281692114	213
Master_Fvencimiento	0.00104787947456103	0.000658409174592155	0.00238128589438297	214
mvr_msaldopesos2_avg6	0.00103446418464947	0.00106677018007724	0.002474669654947	215
mactivos_margen_delta1	0.00103229958266798	0.00148918389829849	0.00252136153522902	216
mv_cconsumos_tend6	0.00103167221534073	0.000759556789643726	0.00163421580987066	217
Visa_fechaalta_lag2	0.001027214583242	0.000369453984741038	0.00177429145071672	218
canarito69	0.00102590407578416	0.000471609164589101	0.00298828033804921	219
canarito85	0.00102267777586193	0.00244483720418868	0.00298828033804921	220
mcaja_ahorro_lag2	0.00102228436613983	0.00150100244561635	0.00252136153522902	221
mtransferencias_recibidas_lag1	0.00100704842958982	0.00259047412444684	0.00238128589438297	222
canarito68	0.0010041322687174	0.00119826990235233	0.00261474529579306	223
canarito66	0.00100305529816774	0.000800391325650625	0.00284820469720316	224
ccomisiones_otras_avg6	0.00100240082235816	0.00213328377533052	0.00210113461269085	225
canarito17	0.000997469868609352	0.00124642023492506	0.00298828033804921	226
mv_Fvencimiento_avg6	0.000993893655842506	0.00131550413423236	0.00252136153522902	227
Visa_mpagominimo	0.000981171536752197	0.00104648433356898	0.00168090769015268	228
ctarjeta_visa_trx_avg6	0.000980531733531784	0.000808877399340334	0.00126068076761451	229
mrentabilidad_lag1	0.000980361814087398	0.000455372351766128	0.00154083204930663	230
ctrx_quarter_lag2	0.000976201201441602	0.000728481864196637	0.00191436709156278	231
Master_Fvencimiento_avg6	0.000975730024833653	0.00174256141195049	0.00228790213381893	232
mv_msaldopesos	0.000973594555689542	0.000344934488637585	0.00046691880282019	233
Visa_mpagospesos_delta2	0.000970736371298303	0.0020639808401979	0.00210113461269085	234
mvr_msaldopesos2_tend6	0.00096974926309899	0.00125178348356229	0.00228790213381893	235
mpasivos_margen_tend6	0.000968032231445673	0.00177196540695868	0.002474669654947	236
canarito48	0.000967161317582886	0.00058918446654	0.00294158845776719	237
canarito36	0.000966566849440881	0.000930492347726858	0.00280151281692114	238
ccaja_seguridad	0.000959948367191923	0.00414623552639428	0.00107391324648644	239
mvr_mpagospesos_delta2	0.000958600559739861	0.00236957962369044	0.00186767521128076	240
mvr_Master_mlimitecompra_avg6	0.000954116014990676	0.00129786862121053	0.00214782649297287	241
tmobile_app_avg6	0.000952938957275982	0.000343163427535677	0.00130737264789653	242
mactivos_margen_lag1	0.000948644292590178	0.00230772390661884	0.00205444273240883	243
cprestamos_personales_tend6	0.000946345858025618	0.00432642691263898	0.00135406452817855	244
ccaja_ahorro_tend6	0.000928066988783813	0.000539779371596481	0.000747070084512303	245
Visa_mpagospesos_avg6	0.000926582918497917	0.00289408281101216	0.00228790213381893	246
ctrx_quarter_delta2	0.000923893558828128	0.00127022942913782	0.00200775085212682	247
cliente_antiguedad_lag2	0.000920988528492816	0.000852828502233277	0.00200775085212682	248
cprestamos_personales_delta2	0.00092001151474338	0.00110323651591052	0.000373535042256152	249
Visa_msaldopesos_tend6	0.000915414515818716	0.00207773629002827	0.00186767521128076	250
mrentabilidad_annual_lag1	0.000912282467385591	0.00167518599208072	0.00177429145071672	251
chomebanking_trx_tend6	0.000910506073057465	0.000642948374407474	0.00238128589438297	252
mv_mpagominimo_delta2	0.000907697701690873	0.00206160899511795	0.00158752392958864	253
mv_mpagominimo_avg6	0.000906104255888699	0.0016050256881461	0.00144744828874259	254
Visa_mconsumospesos	0.000902787288656048	0.0012757334865199	0.00191436709156278	255
mv_fultimo_cierre_tend6	0.000899622618276403	0.00179208541205633	0.00144744828874259	256
mpasivos_margen_delta1	0.000899481935847397	0.000537626562341864	0.00214782649297287	257
ccomisiones_mantenimiento_avg6	0.000898258551086163	0.00395826211018413	0.00168090769015268	258
ccallcenter_trx_tend6	0.000891400901762695	0.00135509642420135	0.00154083204930663	259
mtarjeta_visa_consumo_tend6	0.000886200420167841	0.000524406185741929	0.000980529485922398	260
Master_fultimo_cierre_lag1	0.000877429784639325	0.000573636052025189	0.00214782649297287	261
mvr_mpagominimo_delta2	0.000874792345463924	0.00234164942687837	0.00163421580987066	262
tmobile_app_delta2	0.000873004243350091	0.00252083637740979	0.00140075640846057	263
Visa_mpagospesos	0.00087131071322927	0.000586011576156015	0.00158752392958864	264
canarito82	0.000871220493941184	0.00128881305437498	0.00261474529579306	265
ccomisiones_otras_delta2	0.000867973071502138	0.00517546296601092	0.00219451837325489	266
Visa_Fvencimiento	0.000865359759496522	0.000787574600785931	0.00219451837325489	267
mcuentas_saldo_lag2	0.000860021978126686	0.000411743544444735	0.00177429145071672	268
mtransferencias_emitidas_lag2	0.000854801081628437	0.000921834174460107	0.00140075640846057	269
Visa_Fvencimiento_lag1	0.00085442350639332	0.0005438346634482	0.00191436709156278	270
tmobile_app_delta1	0.000854094642343929	0.00182275042760174	0.000933837605640379	271
mcomisiones_delta1	0.000852652992714146	0.00244425832379318	0.0019610589718448	272
mvr_msaldopesos2	0.000852348510017479	0.000836888952316101	0.00158752392958864	273
mcaja_ahorro_delta1	0.000848070727860748	0.00169199542713275	0.00205444273240883	274
mvr_msaldopesos2_lag2	0.000846951867507367	0.000629421347652085	0.00210113461269085	275
mrentabilidad_lag2	0.000844779241542627	0.000890067721621637	0.00186767521128076	276
ccaja_seguridad_lag2	0.000843610593782141	0.000217699706789883	0.000373535042256152	277
canarito74	0.000838433988305167	0.00141645461704114	0.00266143717607508	278
mv_Fvencimiento_lag2	0.000817160839775505	0.00066653227462847	0.00200775085212682	279
tmobile_app_tend6	0.000815570478325317	0.00127647195015956	0.00182098333099874	280
mpasivos_margen_delta2	0.000814019397105303	0.00055553430560374	0.00191436709156278	281
mtransferencias_recibidas_lag2	0.000812768423959799	0.00444871148483435	0.00205444273240883	282
mvr_msaldopesos_delta2	0.000809635989840357	0.0017133889691005	0.00177429145071672	283
Visa_Fvencimiento_tend6	0.000808433061255224	0.000310899450465399	0.00130737264789653	284
Visa_cconsumos	0.000806922956146625	0.00134096548438471	0.00177429145071672	285
mtarjeta_visa_consumo_delta1	0.000799809459028871	0.00255900180543095	0.00126068076761451	286
Visa_cconsumos_delta2	0.000799649836697577	0.00171316367510874	0.00149414016902461	287
ccaja_ahorro_delta2	0.000799034589883089	0.00292421275332714	0.00107391324648644	288
Master_fultimo_cierre	0.000798041133941652	0.00154334519973476	0.0019610589718448	289
mvr_msaldopesos_lag2	0.000796889063292217	0.000711794463390139	0.00158752392958864	290
mcuenta_debitos_automaticos_tend6	0.000792761984008138	0.00130140135616469	0.00168090769015268	291
Visa_msaldopesos_delta2	0.000792142140268162	0.00123494588676128	0.00186767521128076	292
cliente_antiguedad	0.000791290440699996	0.000726638834180693	0.00191436709156278	293
Visa_mconsumospesos_lag1	0.000783105208973414	0.00132005069214945	0.0019610589718448	294
Master_Fvencimiento_lag1	0.000779406705179824	0.000367476404146681	0.00158752392958864	295
Master_fechaalta_lag1	0.000779085910940619	0.000635391638433783	0.00163421580987066	296
Master_fultimo_cierre_avg6	0.000774379589442595	0.0010364149437705	0.00177429145071672	297
mpagomiscuentas_tend6	0.000773604308992953	0.00729710655176706	0.0017275995704347	298
mtarjeta_visa_debitos_automaticos_lag1	0.000766424917581247	0.00148387384407598	0.00168090769015268	299
mcaja_ahorro_dolares_lag2	0.00076456253057473	0.00132739777954748	0.00177429145071672	300
Visa_mpagominimo_tend6	0.00076252177375083	0.000639528286449195	0.00177429145071672	301
mautoservicio_avg6	0.000760389844950943	0.00146391029313927	0.00182098333099874	302
mv_cconsumos_delta2	0.000753440569936365	0.000747390914088567	0.00135406452817855	303
Master_msaldototal_avg6	0.000752360487140067	0.000598330776788901	0.00121398888733249	304
ccajas_consultas_delta1	0.000752064339822099	0.00519463485889324	0.00130737264789653	305
mtransferencias_emitidas_lag1	0.000750188593267733	0.000491916914679889	0.00130737264789653	306
ccallcenter_trx_delta2	0.000749882184131952	0.00193534422906812	0.000980529485922398	307
Visa_fultimo_cierre	0.000749723034301977	0.000409697124019561	0.00182098333099874	308
internet_delta1	0.000746753083139287	0.00250711221841161	0.00107391324648644	309
Master_mfinanciacion_limite_avg6	0.000742865413157804	0.000279808879602215	0.00158752392958864	310
mrentabilidad_annual_avg6	0.000735831114661818	0.000878117752808584	0.0017275995704347	311
mtransferencias_emitidas_delta1	0.000735729989132433	0.00108774129581044	0.00149414016902461	312
mcomisiones_lag2	0.000734765164778481	0.000560193510516711	0.00168090769015268	313
mv_status04_delta2	0.00073472387613306	0.00269045459145776	0.000606994443666247	314
mv_Finiciomora_delta1	0.000732864353452313	0.00172968836358786	0.000560302563384227	315
mcomisiones_lag1	0.000732857877907121	0.000317373523645343	0.00140075640846057	316
Visa_mpagospesos_lag1	0.000730367182840304	0.000292209436398793	0.00168090769015268	317
mvr_Visa_mlimitecompra_tend6	0.00072937283398523	0.00526028302482617	0.00163421580987066	318
Visa_mpagominimo_avg6	0.000717479397386762	0.000314278860341832	0.00144744828874259	319
ccallcenter_trx	0.000713466966278264	0.00156754552934989	0.000840453845076341	320
Visa_mpagospesos_lag2	0.000713157594616138	0.000819253439294271	0.00149414016902461	321
Master_msaldototal_lag2	0.000706523121613188	0.000668635018551584	0.00088714572535836	322
Master_mfinanciacion_limite_tend6	0.000705093719160677	0.00459851947302334	0.00130737264789653	323
thomebanking_tend6	0.000701135735574708	0.0019380696605518	0.00158752392958864	324
Master_mpagospesos_lag1	0.000700141887684888	0.00123401029087883	0.00182098333099874	325
Visa_Fvencimiento_avg6	0.000699127918639481	0.00106204526441667	0.00186767521128076	326
ccomisiones_otras_lag2	0.000695156879785127	0.0013534004610967	0.00154083204930663	327
mcomisiones_delta2	0.000693903252662332	0.00161276391094649	0.0019610589718448	328
mcomisiones_otras_lag2	0.000686095679854837	0.00127379345492417	0.00121398888733249	329
Master_mfinanciacion_limite_lag2	0.000685708866934284	0.00062152979977397	0.00149414016902461	330
Visa_mconsumospesos_delta2	0.000682290984805366	0.000539732435348197	0.00158752392958864	331
mtarjeta_master_consumo	0.000680592940873747	0.00129125061020252	0.000840453845076341	332
thomebanking	0.000679845088271783	0.00299293680806426	0.00121398888733249	333
cmobile_app_trx_avg6	0.000678097757044395	0.00107770319684414	0.0017275995704347	334
mtransferencias_emitidas_delta2	0.000677447292941802	0.000865204026364103	0.00154083204930663	335
Master_fechaalta_lag2	0.00067468664306992	0.00168864104992207	0.00154083204930663	336
mv_fultimo_cierre_lag2	0.000674619178989957	0.000749459238096273	0.00154083204930663	337
mvr_mpagominimo_lag2	0.000671807413014488	0.00056584463481008	0.00126068076761451	338
mplazo_fijo_dolares	0.000669851309925481	0.00453202019645486	0.000980529485922398	339
Visa_msaldopesos_lag2	0.000668562014361213	0.000548737936852247	0.00130737264789653	340
Visa_fechaalta_lag1	0.000668516663912281	0.000322048373974409	0.00140075640846057	341
Master_fultimo_cierre_lag2	0.000659821067855365	0.000871753197541302	0.00186767521128076	342
cextraccion_autoservicio_avg6	0.000655089488600061	0.00218934443028068	0.00158752392958864	343
Master_fultimo_cierre_tend6	0.000653337700774384	0.00394772335790281	0.00177429145071672	344
chomebanking_trx_lag2	0.000650923019784297	0.000814675590544992	0.00177429145071672	345
mcomisiones_otras_tend6	0.000648777390153981	0.00414204881304737	0.0017275995704347	346
mtarjeta_master_consumo_avg6	0.000645993656030889	0.000284405502850808	0.000700378204230284	347
