Feature	Gain	Cover	Frequency
mactivos_margen_delta1	0.00136251380023149	0.00246562567907346	0.00362064163605257
Visa_msaldototal	0.00135832831039987	0.00197490353560911	0.00246681078500285
mrentabilidad_annual	0.001351100946269	0.00182346765593038	0.00330234347024575
cplazo_fijo	0.00135061329428221	0.00604593997890099	0.00112730600389915
Visa_fechaalta_mean6	0.001337290614226	0.0026725820425945	0.00387262768398297
mpagomiscuentas	0.0013339282298736	0.00493138064690308	0.00204241323059376
ctrx_quarter_lag1	0.00133182138214722	0.000740148795123054	0.00164454052333523
tcallcenter_mean6	0.00132492780530681	0.00352694524094159	0.00240049866712643
ctransferencias_emitidas_mean6	0.00132421189471019	0.00137756476769265	0.0026790095622074
Visa_mpagominimo_mean6	0.00131623731303673	0.00211598967423748	0.00262595986790626
mcomisiones	0.00131052208928164	0.00242872058184834	0.00305035742231535
ccaja_seguridad	0.00130772491223168	0.00493509468152031	0.00129971751037785
mcomisiones_otras	0.0012884458957436	0.00299809862076843	0.00335539316454689
mv_fultimo_cierre_mean6	0.00128549070836807	0.00256142477854769	0.00411135130833809
chomebanking_trx	0.00127640349082619	0.00407068229950377	0.00343496770599859
mpayroll_mean6	0.00124939700085547	0.00291447200860503	0.0021750374663466
Visa_mpagominimo	0.00122243153312697	0.00216171984064254	0.0032625561995199
mpayroll_lag1	0.001221298586058	0.00188914368784093	0.0016710653704858
chomebanking_trx_mean6	0.00120671339489353	0.00127554918303127	0.00322276892879405
mcaja_ahorro_dolares_mean6	0.00118726870169376	0.00172965679694403	0.00303709499874007
Visa_fultimo_cierre_mean6	0.00116306828636557	0.00244266598237071	0.0038461028368324
ccomisiones_otras_mean6	0.00113862435616796	0.0055534739096997	0.00404503919046167
Visa_Fvencimiento	0.00113825652877862	0.00211534571344749	0.00389915253113354
mtransferencias_recibidas_mean6	0.00112839017011724	0.00239521718208899	0.00372674102465485
mvr_mpagominimo	0.00110687336359619	0.00363329185457466	0.0030105701515895
mv_status06	0.00110042175545288	0.00016852913516034	0.000145886659328126
mv_status02	0.0010950220921576	0.000239544001608187	0.00015914908290341
Visa_mfinanciacion_limite	0.00107939668647016	0.00165503639680475	0.00291773318656251
mrentabilidad_delta1	0.00107321833955457	0.00242376765028445	0.00339518043527274
Master_fechaalta_mean6	0.00106254111538185	0.00249930508246335	0.0040185143433111
Master_fechaalta	0.00104813412746666	0.00623514457466917	0.00416440100263922
canarito49	0.00103483160881627	0.00279031305379112	0.0037665282953807
ctrx_quarter_normalizado_lag1	0.00100567413452702	0.00124093201751535	0.00179042718266336
cpayroll_trx_lag1	0.000998969019021068	0.000642928731954408	0.00031829816580682
cliente_antiguedad_mean6	0.000981750067650974	0.00175782494229242	0.00343496770599859
mvr_mpagospesos	0.000956263388495123	0.00099399499726449	0.00137929205182955
mpayroll_sobre_edad_mean6	0.000954052339265481	0.00213765682984239	0.00185673930053978
Master_mfinanciacion_limite	0.000952137737352	0.00155951689364912	0.0026790095622074
Master_Fvencimiento	0.00094046118916829	0.0014713782251578	0.00336865558812217
cliente_antiguedad_lag1	0.000940456407660651	0.00178802613745195	0.00320950650521876
mv_fechaalta_mean6	0.00093351957443883	0.00281135755613218	0.00327581862309518
mvr_msaldopesos2	0.000926660428163034	0.00175152311151277	0.00270553440935797
mcomisiones_mantenimiento_lag1	0.000917628111449778	0.00556548251961437	0.00261269744433098
Visa_delinquency_lag1	0.000917528163867136	0.00224766227485423	0.000809007838092333
Visa_fechaalta	0.000904044042309659	0.00140628615804901	0.00298404530443893
mv_cconsumos_mean6	0.000900297758743708	0.00215972010910398	0.00255964775002984
ccallcenter_trx_mean6	0.000893711170290366	0.00232381098473425	0.00277184652723439
cliente_antiguedad	0.000884449364273181	0.0016544941231517	0.00285142106868609
canarito39	0.000881084992076499	0.00237467551426724	0.00347475497672445
Visa_mfinanciacion_limite_mean6	0.000869491761621079	0.00136349839354626	0.00232092412567473
Visa_Fvencimiento_lag1	0.000868921433314625	0.0010801411522139	0.00285142106868609
mv_Fvencimiento	0.000864296678511736	0.00134661451771176	0.0032625561995199
mpayroll_sobre_edad_delta1	0.000855105790594008	0.00732078497417814	0.00266574713863211
Master_Fvencimiento_mean6	0.000853102022858801	0.00120144472529322	0.00310340711661649
mv_mpagominimo_mean6	0.000833428534383008	0.00181097717255871	0.00248007320857814
Visa_mconsumospesos_mean6	0.00082889343992568	0.000886333380127971	0.00234744897282529
mvr_mpagominimo_mean6	0.000827273585710596	0.00229763131084964	0.00328908104667047
canarito12	0.0008209107258969	0.00313090028929467	0.00324929377594462
mpasivos_margen_lag1	0.000814002995206376	0.00163823463290024	0.00266574713863211
cprestamos_personales_delta1	0.000811669550831597	0.00115657638768932	0.000371347860107956
mvr_mpagominimo_lag1	0.000809321797395066	0.00205304360415157	0.00210872534847018
ccajas_trx_mean6	0.00080276210578812	0.0030496978846174	0.00381957798968183
mv_Fvencimiento_mean6	0.000799610646940497	0.00109521712198907	0.00290447076298723
Master_fechaalta_lag1	0.000796225342472766	0.00196123900177276	0.00347475497672445
mv_fechaalta	0.000790048708227006	0.00155523592870226	0.00278510895080967
Visa_mpagado_mean6	0.00078857177849955	0.00226755726791926	0.0020954629248949
Visa_delinquency_mean6	0.000788498100464704	0.000909687756888068	0.000649858755188923
mrentabilidad_lag1	0.00078777803094318	0.00111922954906863	0.00298404530443893
Master_Fvencimiento_lag1	0.000785711097095173	0.00114809541484613	0.00297078288086365
cmobile_app_trx_mean6	0.000779222884129568	0.00127387160511961	0.00285142106868609
mv_fechaalta_lag1	0.000776636707218059	0.00172428239211919	0.0026790095622074
ccajas_extracciones_mean6	0.000768334940474727	0.00425949573759697	0.00255964775002984
mtarjeta_master_consumo	0.000765115505834724	0.00135453121644808	0.000755958143791196
Visa_mpagospesos	0.000759963708498943	0.00131002400965306	0.00228113685494887
mvr_msaldopesos_lag1	0.00075988770891616	0.00209553058029751	0.00124666781607671
mpasivos_margen_delta1	0.000757533219835135	0.00130570591533138	0.00274532168008382
internet	0.000756033107556082	0.00106895487422267	0.00175063991193751
mcaja_ahorro_dolares	0.000749835276871915	0.00285456315602556	0.00245354836142757
Visa_mpagominimo_lag1	0.000749261277262237	0.000795682675567168	0.0020954629248949
ctarjeta_debito_mean6	0.000748973259739653	0.00155934279556969	0.00259943502075569
canarito3	0.000744657910524175	0.00184899817206741	0.00289120833941194
canarito21	0.000742304322886105	0.00177484266865698	0.00344823012957388
Visa_mlimitecompra_mean6	0.000735592509127893	0.00107731510441774	0.00202915080701847
Visa_Fvencimiento_mean6	0.000735580973008811	0.000920267030232208	0.00261269744433098
ccaja_ahorro_delta1	0.000730539311261786	0.0146226577577164	0.00202915080701847
mv_Fvencimiento_lag1	0.000722572368194158	0.00102444714773189	0.0025065980557287
mcomisiones_lag1	0.000700098992632253	0.000773999062929878	0.00222808716064774
canarito42	0.000699263905037269	0.00124261028835468	0.00294425803371308
ctarjeta_visa_trx_mean6	0.000699204901371162	0.00188202264331239	0.00212198777204546
tpaquete7_mean6	0.000695641984716361	0.00352943412167779	0.000636596331613639
canarito56	0.000687929309173314	0.00136033119435598	0.00282489622153552
Visa_mconsumospesos	0.000682529757594127	0.0010834185269052	0.00226787443137359
canarito23	0.000663066101789646	0.00129470799818098	0.00270553440935797
ctarjeta_visa_trx_lag1	0.000661686159697725	0.0022764244901997	0.00237397381997586
cproductos_lag1	0.00065786865643863	0.00218436668049807	0.00237397381997586
mv_msaldototal_mean6	0.00065671132367724	0.00358627780866775	0.00164454052333523
mcaja_ahorro_dolares_lag1	0.000651774011842721	0.00107259655564138	0.00214851261919603
ccallcenter_trx_delta1	0.000649551369589536	0.000693672865303115	0.000437659977984377
tmobile_app_delta1	0.000647690136457107	0.000604008485549861	0.00175063991193751
internet_mean6	0.000644635881716318	0.00133945755643185	0.00155170355830825
canarito22	0.000644221785435267	0.000934795760372624	0.00266574713863211
Master_mfinanciacion_limite_lag1	0.000640030248421036	0.00285851226635799	0.00212198777204546
canarito26	0.000639159034699795	0.00111828687870488	0.00254638532645456
canarito53	0.00063611546266031	0.00246412641455128	0.00255964775002984
canarito52	0.000635115329776571	0.00120379525146944	0.00254638532645456
canarito25	0.000635112478425804	0.00181753255712502	0.00251986047930399
canarito33	0.000631976663634078	0.000786672825672733	0.00249333563215342
mcomisiones_otras_lag1	0.000631436593895898	0.000820910728772168	0.00213525019562075
canarito13	0.00062954306219894	0.00104116269988429	0.00266574713863211
ctarjeta_master_mean6	0.00062489611185858	2.55780394270334e-05	9.2836965026989e-05
canarito41	0.000623619954244432	0.00131621901408214	0.0026790095622074
canarito5	0.000623466602799217	0.0013126858913332	0.00251986047930399
mtransferencias_emitidas	0.000613039546650217	0.00246164457857982	0.00315645681091763
mv_mlimitecompra_mean6	0.00060578739740089	0.000749758720387787	0.00155170355830825
canarito10	0.000603661676670854	0.00134444253590091	0.00258617259718041
canarito8	0.000598193183644747	0.00128354989924871	0.00246681078500285
ccajas_consultas_mean6	0.000597442269828954	0.0046314180866633	0.00240049866712643
ctarjeta_debito_trx_mean6	0.000595583921930826	0.0021183026090871	0.00263922229148155
canarito7	0.000594356203312206	0.00140179477406352	0.00241376109070171
canarito24	0.000586045583057834	0.000966723038381366	0.00270553440935797
canarito17	0.000585959876502385	0.00102028438469833	0.00237397381997586
mcomisiones_delta1	0.0005829548215389	0.0017394237280721	0.00204241323059376
mcomisiones_otras_delta1	0.000582111898675815	0.00146139706388887	0.00206893807774433
Visa_mpagominimo_delta1	0.000581430679468278	0.000756497615301171	0.00135276720467898
ccajas_consultas	0.000579554182454044	0.0032141614398512	0.000782482990941765
Visa_mlimitecompra	0.000579185361531695	0.000954178102442893	0.00169759021763637
Visa_mconsumosdolares_mean6	0.000579105164201374	0.000818419191813197	0.00218829988992188
canarito50	0.000577763945208633	0.00112936061369219	0.00246681078500285
ccaja_seguridad_lag1	0.000576893013556717	0.00098016462273689	0.000411135130833809
canarito29	0.000572433196831546	0.00118320375059875	0.00249333563215342
canarito19	0.000570643807970432	0.00109878575728158	0.00245354836142757
canarito48	0.000570019313480095	0.000775209838561557	0.00255964775002984
canarito18	0.000565085464227286	0.000979571823107225	0.00249333563215342
canarito44	0.000561550219514414	0.000736288725997411	0.00222808716064774
mforex_sell_mean6	0.000559192450094799	0.00192137100353482	0.00179042718266336
mv_mpagominimo_delta1	0.000559131163900827	0.00168564976844554	0.00136602962825427
mtransferencias_recibidas_lag1	0.000556857970661826	0.00241070965914341	0.00193631384199149
ctarjeta_master	0.000554036081888041	5.18713534510531e-05	0.000106099388602273
mtarjeta_visa_debitos_automaticos_delta1	0.000553766756497505	0.00347503040627866	0.00147212901685654
mcomisiones_mantenimiento_delta1	0.000551794724680846	0.00359802605100692	0.00104773146244745
canarito11	0.000549681874502498	0.000822924549840215	0.00238723624355115
Visa_msaldopesos_mean6	0.000547236648469182	0.000648162703436239	0.00137929205182955
canarito43	0.000546717930654871	0.000940210932442599	0.00237397381997586
mpayroll_delta1	0.000544207957625204	0.00465984365464456	0.0018434768769645
canarito36	0.000535970102740154	0.00121017151423065	0.00221482473707245
mv_mfinanciacion_limite_mean6	0.000531666822162645	0.000598247773543795	0.00163127809975995
canarito35	0.000530860744172344	0.000983581449123656	0.00222808716064774
canarito9	0.00053060738283112	0.000957144814557962	0.00218829988992188
mvr_msaldototal_lag1	0.000530493748220845	0.00120788433319311	0.00103446903887216
ccomisiones_otras	0.000529037579639469	0.00262666270693298	0.00180368960623864
canarito57	0.000527939287464055	0.000758613700945893	0.00218829988992188
Visa_msaldototal_mean6	0.000527662251155784	0.00101046611917801	0.00149865386400711
Visa_mpagospesos_lag1	0.000526441577040901	0.00104635677028059	0.00201588838344319
chomebanking_trx_lag1	0.000524300582785576	0.000714597664387568	0.00229439927852416
mextraccion_autoservicio_mean6	0.000524015771109303	0.0010239114568918	0.00185673930053978
Visa_mpagospesos_delta1	0.000523086783507951	0.00123876517491812	0.00202915080701847
canarito31	0.000523035320668958	0.000827655802290693	0.00224134958422302
mvr_msaldopesos	0.000522121549374862	0.00118494086254685	0.00125993023965199
mv_mfinanciacion_limite	0.000521801734824715	0.000632435901338265	0.00137929205182955
mvr_msaldopesos2_mean6	0.000520955024723982	0.00112136307339328	0.0029309956101378
Visa_mlimitecompra_lag1	0.00051625512105978	0.000566309408692184	0.00131297993395313
Visa_fultimo_cierre	0.000515667930577221	0.000682275995041341	0.00177716475908808
canarito15	0.000515241310440863	0.000804429963615111	0.00213525019562075
canarito30	0.000513522398639681	0.000693447837039253	0.00221482473707245
cmobile_app_trx_lag1	0.000512719388194262	0.00101790960605332	0.00193631384199149
Master_mlimitecompra	0.000505942623880693	0.000570462412994263	0.00164454052333523
cextraccion_autoservicio_mean6	0.000504771621589811	0.000959597258847024	0.00208220050131961
Master_mfinanciacion_limite_mean6	0.000502143923828002	0.00071557856126163	0.00156496598188353
tmobile_app_mean6	0.000500085404137461	0.000704505807921862	0.00187000172411506
canarito55	0.00049614500587438	0.000732007472330683	0.00230766170209944
canarito6	0.000493899232685994	0.000787266549205971	0.00201588838344319
Master_msaldopesos	0.000493762039731088	0.00219068323599091	0.00107425630959802
canarito37	0.000492242036692877	0.000747623001792152	0.00222808716064774
Visa_cconsumos	0.000487704682309457	0.000548487770731654	0.00139255447540484
canarito32	0.0004870562860976	0.000634477612745405	0.00206893807774433
canarito4	0.000486587040745519	0.000704095536991726	0.00214851261919603
canarito59	0.000485512341870913	0.000694686733985918	0.00213525019562075
canarito27	0.000484447988661885	0.00131413618896603	0.00233418654925001
mtransferencias_emitidas_lag1	0.000481985165187846	0.00107640309610379	0.00198936353629262
Visa_mconsumospesos_lag1	0.000480366256637469	0.00101223920562146	0.00179042718266336
canarito45	0.000480332212951528	0.00119113765703911	0.00202915080701847
canarito20	0.000480203503720089	0.000626015348949558	0.0021750374663466
canarito40	0.000477134907931046	0.000763480247525759	0.00198936353629262
canarito16	0.00047003446468052	0.000921477343912101	0.00208220050131961
canarito46	0.000459674919752827	0.0009465336087966	0.00201588838344319
Master_mlimitecompra_mean6	0.000454197208329974	0.000679238200095167	0.00168432779406109
Visa_mfinanciacion_limite_lag1	0.000454121951993726	0.000586560046888624	0.00136602962825427
Master_mpagominimo_mean6	0.000452936999603636	0.000803395249357955	0.00132624235752841
mtarjeta_visa_consumo_lag1	0.00045229900615139	0.0011172193658709	0.00161801567618467
mautoservicio_mean6	0.000449036377134477	0.000776262626682349	0.00179042718266336
canarito34	0.000446316032030541	0.00069655492475336	0.00204241323059376
canarito58	0.000445577093963785	0.000614557558795977	0.00190978899484092
mplazo_fijo_dolares	0.000445575782010518	0.00424243909179442	0.00092836965026989
ccaja_seguridad_mean6	0.000442485824216925	0.000744804807176352	0.000344823012957388
mtransferencias_emitidas_delta1	0.000440301562128172	0.00230143669643259	0.00187000172411506
canarito47	0.000439497337877007	0.000837236566848921	0.00205567565416904
canarito14	0.000439242280909993	0.000727945530274462	0.00208220050131961
Visa_cconsumos_lag1	0.000435909267847884	0.000869795506181344	0.00156496598188353
mtarjeta_visa_debitos_automaticos	0.000433956754263415	0.00114430417653663	0.00137929205182955
canarito60	0.000433124881057072	0.000574989598243179	0.00196283868914205
canarito2	0.000431452115704116	0.00092382244215484	0.00202915080701847
cpagomiscuentas_mean6	0.000429875035259567	0.00111098134218173	0.0018434768769645
ccaja_ahorro_lag1	0.00042932359024825	0.000500563564317947	0.000570284213737218
canarito38	0.000428175835907221	0.000640184796088243	0.00198936353629262
mv_msaldopesos_mean6	0.000425741045322407	0.000856365412876502	0.00137929205182955
Master_cconsumos_mean6	0.000422690853939459	0.00116358263719898	0.00168432779406109
canarito28	0.000422027586368756	0.000715362829777466	0.00216177504277132
mvr_mconsumospesos_mean6	0.000420740063260087	0.000541464198030013	0.0014190793225554
ctarjeta_visa_trx_delta1	0.000420705631495392	0.00154853168017284	0.0010875187331733
ccajas_depositos_mean6	0.000420229767696203	0.0049843039800593	0.00128645508680256
Master_mpagominimo	0.000420177439217128	0.00136119013595848	0.00120688054535086
canarito51	0.000415961480808972	0.000601605527845899	0.00196283868914205
matm_mean6	0.000414808158314949	0.00073637591939706	0.00161801567618467
Visa_mconsumosdolares_lag1	0.000410449191710186	0.000667627215180482	0.00152517871115768
mvr_msaldototal	0.000409949164348759	0.000745348062476945	0.00106099388602273
Master_fultimo_cierre	0.00040918652976049	0.000563887106757173	0.00153844113473296
Master_mfinanciacion_limite_delta1	0.000408765627425249	0.00315860752224836	0.00092836965026989
catm_trx_mean6	0.000407244903415821	0.000738524630386682	0.00147212901685654
ccuenta_debitos_automaticos_mean6	0.000405598558082684	0.00304212141337163	0.00157822840545881
mcuenta_debitos_automaticos_mean6	0.000405325975937923	0.00112085706295545	0.00156496598188353
mvr_mpagospesos_mean6	0.000405255520703332	0.000843754995272332	0.00151191628758239
Master_mconsumospesos_mean6	0.000402644632020628	0.00111368370238713	0.00185673930053978
cmobile_app_trx	0.000399722102537133	0.000836330794884093	0.00145886659328126
mvr_mpagominimo_delta1	0.000398859669955954	0.00137248751335429	0.00111404358032387
mpayroll_sobre_edad_lag1	0.000398703549623627	0.000986560171985167	0.00125993023965199
mvr_Visa_mlimitecompra_mean6	0.000392266000810425	0.000801776454811098	0.00149865386400711
Master_msaldototal	0.0003922167896357	0.00103781886187975	0.00103446903887216
ctransferencias_recibidas	0.000391013741446638	0.0012745391254507	0.00116709327462501
canarito1	0.000389666831413242	0.000674837705123622	0.00181695202981393
mv_mpagominimo_lag1	0.000387966563805559	0.00129651422966509	0.00144560416970597
Master_msaldototal_mean6	0.000384702422853499	0.000809208854843543	0.00139255447540484
tpaquete7	0.000383429521378474	0.000726914915839409	0.000185673930053978
mvr_Master_mlimitecompra_mean6	0.000383320157940607	0.000864618989952924	0.00136602962825427
mv_fultimo_cierre	0.000382935321317836	0.000655993883348137	0.00176390233551279
ccomisiones_otras_lag1	0.000380487061642054	0.00209492311369863	0.00147212901685654
mtarjeta_visa_debitos_automaticos_lag1	0.000378747350189372	0.00275936286155421	0.00145886659328126
Master_mlimitecompra_lag1	0.000377540090745277	0.0012312689677952	0.0013395047811037
mvr_msaldopesos_mean6	0.000376708679918484	0.000583241847208215	0.00112730600389915
mprestamos_prendarios	0.000376534732725713	0.00427542701110432	0.000596809060887787
mv_msaldototal_lag1	0.000374539662872324	0.000718353563385418	0.000649858755188923
mv_msaldopesos_lag1	0.000373200204852262	0.000704368088545595	0.000848795108818185
cplazo_fijo_mean6	0.000370360966134497	0.00210806333225762	0.000490709672285514
Master_msaldopesos_mean6	0.000366913677417524	0.000497125257173121	0.00118035569820029
Master_mpagospesos_mean6	0.000365123549470058	0.00143800908013632	0.00173737748836222
Master_fultimo_cierre_lag1	0.000360943380025537	0.000554577969849241	0.00132624235752841
mplazo_fijo_dolares_mean6	0.000360272866422374	0.00203599152012291	0.000716170873065344
mv_cconsumos_delta1	0.000359837829931189	0.00306354182897872	0.000981419344571027
canarito54	0.000358752266613101	0.000575093479651105	0.00168432779406109
ctarjeta_visa_descuentos_mean6	0.000358742200345924	0.00491037061771407	0.00107425630959802
Visa_msaldopesos_lag1	0.00034671535718821	0.000991124371120954	0.00115383085104972
mvr_Master_mlimitecompra	0.000344112412179036	0.00052191087605487	0.00122014296892614
Visa_mconsumototal_mean6	0.000342463121451218	0.000390668237063141	0.00120688054535086
Visa_msaldopesos_delta1	0.000331887560372259	0.00150921935218974	0.00125993023965199
mvr_msaldopesos2_lag1	0.000331484916409383	0.000805232200635853	0.00157822840545881
mpagomiscuentas_mean6	0.000330611015260091	0.00058645760908003	0.00131297993395313
mtarjeta_visa_consumo_mean6	0.00032838256140146	0.000425277260678829	0.000994681768146311
mvr_Visa_mlimitecompra	0.000327808164669182	0.000401161067679285	0.00111404358032387
mv_status05_mean6	0.000324356912679294	0.00023790210947202	0.000477447248710229
Visa_msaldototal_lag1	0.00032079167347936	0.000428328105762963	0.000994681768146311
