Feature	Gain	Cover	Frequency
Master_fultimo_cierre	0.00310078542002787	0.00396425311275797	0.00516129032258065
mcuenta_debitos_automaticos	0.00305284636235736	0.00528029710975523	0.00580645161290323
ccallcenter_trx	0.00279609911848045	0.0116784775137036	0.00387096774193548
ctarjeta_visa_debitos_automaticos	0.00266652650124018	0.003078850878254	0.00387096774193548
mplazo_fijo_dolares	0.00247865850882468	0.0125464519339545	0.0032258064516129
cpagomiscuentas	0.00244892081793799	0.00464842470427778	0.0032258064516129
ccuenta_debitos_automaticos	0.00217133464905389	0.00852316151004092	0.00387096774193548
ctransferencias_emitidas	0.00212970331850385	0.00207971916753991	0.00387096774193548
Visa_mconsumosdolares	0.00212554365612647	0.00113646036810346	0.0032258064516129
mextraccion_autoservicio	0.00200133896535202	0.0119714285232991	0.00451612903225807
ccaja_seguridad	0.00190518919426556	0.0116298307693114	0.0032258064516129
Visa_cconsumos	0.00160977903994971	0.00481999500213739	0.00580645161290323
Master_msaldototal	0.00155416299562703	0.00191822457078419	0.0032258064516129
catm_trx	0.00147075073501019	0.00341021549830805	0.00258064516129032
Master_cconsumos	0.00145905850068263	0.0089113436383511	0.00451612903225807
mtarjeta_master_consumo	0.00139214718704145	0.00536529509453629	0.0032258064516129
Visa_mpagosdolares	0.00138899952122969	0.00361583851724219	0.00258064516129032
matm	0.00133568664809731	0.00113076129966657	0.00193548387096774
thomebanking	0.00118744946266417	0.0023739138964904	0.00129032258064516
Master_msaldodolares	0.00115597913416815	0.000860559333969708	0.000645161290322581
Master_mpagominimo	0.000952402716028137	0.00128751716824688	0.00193548387096774
Visa_delinquency	0.000874058710067593	0.00212447732103733	0.00129032258064516
Master_mconsumosdolares	0.00087223147488653	0.00070756611002039	0.00129032258064516
ctarjeta_master_trx	0.00079640026267713	0.000296162639322347	0.000645161290322581
Master_mconsumospesos	0.000768693241011686	0.000865880563615198	0.00193548387096774
cextraccion_autoservicio	0.000605669696113487	0.00240351126848307	0.00129032258064516
Master_mpagosdolares	0.000562880066673173	0.00132596226527139	0.000645161290322581
mtarjeta_visa_descuentos	0.000557104302043669	0.0061929037372397	0.00387096774193548
cmobile_app_trx	0.000487442788099872	0.000548543208691715	0.00129032258064516
Visa_fultimo_cierre	0.000376052091640763	0.0004416935471416	0.000645161290322581
Master_mconsumototal	0.000356125165719934	0.00024647683825381	0.000645161290322581
mdescubierto_preacordado	0.00033637013030734	0.00457932743530129	0.00129032258064516
tcallcenter	0.000327465401146066	0.00286121573441006	0.00193548387096774
ccajas_trx	0.000189720226850115	0.00162846944763259	0.000645161290322581
ctarjeta_visa_descuentos	0.000137846029005381	0.0024909022322763	0.00193548387096774
ccomisiones_mantenimiento	0.00012527337308764	0.000188462840491592	0.000645161290322581
cplazo_fijo	9.15780504813622e-05	0.00250929038679089	0.000645161290322581
Master_mpagado	2.97790123080963e-05	0.000646702578039729	0.000645161290322581
