Feature	Gain	Cover	Frequency
mcuenta_corriente	0.00230526475308562	0.0110328320917388	0.0217391304347826
ccomisiones_otras	0.00185191953392164	0.00924217245634429	0.013768115942029
mtarjeta_visa_debitos_automaticos	0.00175252498108349	0.00800530097640134	0.0119565217391304
cpayroll_trx	0.00171962947845922	0.0382778818677114	0.0126811594202899
ctransferencias_emitidas	0.00143902071295005	0.00931849426486486	0.00688405797101449
ctarjeta_visa_trx2	0.00103746249594764	0.00960335160694595	0.00688405797101449
numero_de_cliente	0.00102069853533591	0.0101851327941411	0.0282608695652174
mrentabilidad	0.000842358282609303	0.00348582286317059	0.0148550724637681
mautoservicio	0.000769301045151626	0.00368420621537569	0.00942028985507246
ctarjeta_visa_trx	0.000558746099092734	0.0137001098349908	0.00869565217391304
Visa_mfinanciacion_limite	0.000479616435627774	0.00525964588249963	0.0166666666666667
mpagomiscuentas	0.000450895202431397	0.00736996585571921	0.00688405797101449
Visa_mconsumosdolares	0.000417071577503151	0.00299305763398063	0.00434782608695652
mtarjeta_master_consumo	0.000353888367870562	0.00277907726745205	0.00507246376811594
matm	0.000339691891631581	0.00933438941125288	0.00615942028985507
mactivos_margen	0.000230225275861298	0.0190205118940101	0.0173913043478261
cproductos	0.000202004035481785	0.00710120764512292	0.0126811594202899
cseguro_accidentes_personales	0.000144097902062612	0.00165366010616075	0.00181159420289855
mprestamos_personales	0.000123640842425881	0.0140302518685584	0.0123188405797101
Master_mconsumospesos	0.000122004361918378	0.00297505987197958	0.00326086956521739
cprestamos_personales	0.00012175877311551	0.00834514014764692	0.00760869565217391
ctarjeta_debito	0.000104555051051275	0.00171562450209984	0.00615942028985507
cinversion2	9.82310942348457e-05	0.00249767198085503	0.00108695652173913
ccuenta_debitos_automaticos	9.75521127895501e-05	0.00532429346701952	0.00398550724637681
mforex_sell	9.72140225475925e-05	0.000735036759526645	0.00289855072463768
Master_mlimitecompra	9.67027272180552e-05	0.00200784099882652	0.00289855072463768
mplazo_fijo_dolares	9.46967090801248e-05	0.0133651663060681	0.00543478260869565
minversion2	9.32438966332157e-05	0.0140934872485621	0.00326086956521739
Visa_Finiciomora	9.12416544879683e-05	0.00270383814906057	0.00253623188405797
Master_msaldopesos	9.07068542457244e-05	0.00296655526255973	0.00543478260869565
Visa_msaldodolares	8.90518506861707e-05	0.00308149301901803	0.00434782608695652
ctransferencias_recibidas	8.7302311012919e-05	0.00114587843561507	0.00652173913043478
cpagomiscuentas	8.66912808252867e-05	0.0256917974109145	0.00905797101449275
mtarjeta_visa_descuentos	7.63468407412404e-05	0.0126928785005451	0.00615942028985507
mtarjeta_visa_consumo	6.53068874168211e-05	0.00168501104642064	0.00471014492753623
mcajeros_propios_descuentos	5.98651152313437e-05	0.0121477989396102	0.00289855072463768
Visa_mlimitecompra	5.79044309571985e-05	0.00273576966228824	0.0036231884057971
cforex	5.69713702740883e-05	0.000258088220918245	0.00144927536231884
mcuenta_debitos_automaticos	5.48903074871147e-05	0.00282164738803517	0.00471014492753623
Master_msaldototal	3.2357700610886e-05	0.000421040930927728	0.00253623188405797
Master_mpagado	2.83417524290426e-05	0.000148909120653827	0.00144927536231884
ctarjeta_visa_descuentos	2.64097236539465e-05	0.00284670617261727	0.00108695652173913
Visa_mpagosdolares	2.54030041467951e-05	0.00259980574969968	0.00543478260869565
ccallcenter_trx	2.19583777858787e-05	0.0064452700296654	0.00543478260869565
mcheques_depositados	2.11143250065785e-05	0.00116531978445491	0.00144927536231884
internet	1.91832591881339e-05	0.00241658005930192	0.00289855072463768
mcomisiones_mantenimiento	1.88464359029423e-05	0.00226023332819605	0.00652173913043478
mcaja_ahorro_adicional	1.80424360970681e-05	0.00536752261637687	0.00833333333333333
ctarjeta_master_debitos_automaticos	1.7138823406245e-05	0.00613107021596969	0.00289855072463768
Master_fultimo_cierre	1.6039739561602e-05	0.00197638022043759	0.00434782608695652
ccajas_consultas	1.47859182274744e-05	0.00303387034449913	0.00434782608695652
tpaquete7	1.37009284782665e-05	0.0078336710541978	0.00507246376811594
tpaquete9	1.36706927842697e-05	0.00025104288949848	0.00144927536231884
ccomisiones_mantenimiento	1.35242319636796e-05	0.00370725653131251	0.00326086956521739
cpagodeservicios	1.21965106702482e-05	0.00465107988298034	0.00217391304347826
mdescubierto_preacordado	1.06102006591559e-05	0.00172110071739048	0.00217391304347826
Visa_fultimo_cierre	1.03515766502912e-05	0.00149635621421611	0.00398550724637681
cmobile_app_trx	8.46259593717607e-06	0.00030183517859821	0.00217391304347826
Master_mpagosdolares	8.0986432994429e-06	0.00675399362807046	0.00289855072463768
mtarjeta_master_descuentos	7.50962416652223e-06	0.000441439440606334	0.00108695652173913
cseguro_auto	5.78889949271614e-06	0.000167518837945232	0.00108695652173913
active_quarter	5.48869753943974e-06	0.000712912222106003	0.00108695652173913
tmobile_app	5.45903235675453e-06	0.000642317687456734	0.00326086956521739
cliente_vip	5.18680953038225e-06	0.0045186621728436	0.00217391304347826
ccaja_seguridad	4.80352308844379e-06	0.00708008734202492	0.00253623188405797
mprestamos_prendarios	4.66020604711712e-06	0.00031135971350199	0.00108695652173913
mforex_buy	4.44494013128515e-06	0.00143833029976112	0.00144927536231884
Master_Finiciomora	4.067373982024e-06	0.00106859946625573	0.00144927536231884
mcheques_emitidos	3.96973766002714e-06	0.0230400696085021	0.00398550724637681
ctarjeta_master_trx	3.63791831485511e-06	0.000492624008738345	0.00072463768115942
tcallcenter	3.16196938736372e-06	9.16991465859815e-05	0.00036231884057971
ctarjeta_visa	3.00065035672593e-06	0.000556534108677548	0.00072463768115942
tcuentas	2.85302826131943e-06	0.00236980470749275	0.00108695652173913
thomebanking	2.62349415785491e-06	0.000150509619105533	0.00108695652173913
cseguro_vida	2.44398668995397e-06	7.31678851010321e-05	0.00072463768115942
Master_status	1.87234146002796e-06	0.000559640958613213	0.00108695652173913
mprestamos_hipotecarios	1.70532286167025e-06	0.00242456686039916	0.00072463768115942
ccajas_otras	1.25740335296477e-06	0.000950805918442428	0.00036231884057971
cforex_buy	1.10544942202921e-06	0.000124870261555654	0.00072463768115942
ccheques_depositados	1.03633025807435e-06	8.8074488327706e-05	0.00036231884057971
cplazo_fijo	1.00085495752661e-06	0.00025929644033767	0.00036231884057971
cseguro_vivienda	9.93256385727312e-07	0.000264584361692816	0.00036231884057971
Master_msaldodolares	9.16014188443624e-07	0.00553014581199924	0.00108695652173913
Master_mconsumosdolares	9.07324962567496e-07	0.00126406426246066	0.00072463768115942
ccaja_ahorro	8.18120222771825e-07	0.000760048470624875	0.00036231884057971
cforex_sell	6.29123279869522e-07	5.73041210355928e-05	0.00036231884057971
ccajeros_propios_descuentos	4.81092805694202e-07	0.00077205220901267	0.00036231884057971
ccajas_extracciones	4.02640434449959e-07	1.17369886458443e-05	0.00036231884057971
ccajas_trx	3.9978644682244e-07	0.000248155715820893	0.00036231884057971
Visa_status	3.82640135036771e-07	0.000550979437580451	0.00036231884057971
cprestamos_hipotecarios	3.62940334728283e-07	8.77135916180076e-06	0.00036231884057971
minversion1_pesos	2.36752790117047e-07	0.00206432917947497	0.00036231884057971
cinversion1	2.30238662573816e-07	0.00225765997774428	0.00036231884057971
ctarjeta_master	1.90764556885001e-07	0.00228314242368125	0.00036231884057971
