Feature	Gain	Cover	Frequency
mactivos_margen_tend6	0.00275840454997625	0.00257186955320209	0.00559360730593607
cliente_edad	0.00274149090777728	0.00232347133852389	0.0067351598173516
cproductos_tend6	0.00268386976539254	0.0043477024218572	0.00342465753424658
cliente_edad_lag1	0.00258780388128544	0.00188454511627944	0.00547945205479452
mrentabilidad_annual_tend6	0.00256887174242802	0.0041598150164358	0.00719178082191781
Visa_mpagominimo_avg6	0.00250972535835084	0.00357822711005451	0.0045662100456621
Visa_status_delta1	0.00247626842536143	0.00244138926007749	0.00125570776255708
mrentabilidad_annual_delta1	0.00242390274768839	0.00267583433920307	0.00616438356164384
ccomisiones_mantenimiento_delta1	0.00238015070272414	0.00296024113483142	0.00251141552511416
mcaja_ahorro_delta1	0.00227881811064692	0.00552372726631997	0.00525114155251142
Master_Fvencimiento	0.00227262018362622	0.00275894617281295	0.00502283105022831
Visa_fechaalta_lag1	0.00223887415190971	0.000730599389792612	0.00365296803652968
numero_de_cliente	0.00220764983385207	0.00166013868993592	0.00627853881278539
Visa_fechaalta	0.00219679967892214	0.00234520017631618	0.00639269406392694
mtarjeta_visa_debitos_automaticos_tend6	0.00218382112834782	0.00426450440526655	0.004337899543379
mdescubierto_preacordado_avg6	0.00217898709386521	0.0020016907199624	0.00262557077625571
mpayroll_avg6	0.00217233206946969	0.00402138110684941	0.00342465753424658
cproductos	0.00216091379303943	0.00217795488938441	0.00285388127853881
mcomisiones_mantenimiento	0.0021444760575009	0.00541638137033075	0.00365296803652968
Visa_mpagominimo	0.00212827967142387	0.00136887609366956	0.00399543378995434
mcuenta_corriente_delta1	0.00209629308722378	0.00269927980881413	0.00490867579908676
mtransferencias_emitidas_avg6	0.00207997025055168	0.00187130326773125	0.00353881278538813
mrentabilidad_annual_avg6	0.002077648331644	0.00401626709014473	0.00513698630136986
chomebanking_trx_delta1	0.002046179272432	0.00266248892312434	0.00410958904109589
cpayroll_trx_avg6	0.00203231125058869	0.00284930736367691	0.0021689497716895
mcuentas_saldo_lag1	0.00200657812470519	0.00363505683336852	0.00502283105022831
Master_Fvencimiento_avg6	0.00200647827874129	0.00197128329299453	0.00547945205479452
Visa_delinquency_tend6	0.00199517134082463	0.00305252979141562	0.00262557077625571
mpasivos_margen_avg6	0.00198955433496875	0.00125075177682296	0.004337899543379
Visa_fechaalta_avg6	0.00196520249505285	0.00151556211613613	0.00468036529680365
Master_fultimo_cierre_avg6	0.00190780486707727	0.00425978875367044	0.00582191780821918
ctrx_quarter_tend6	0.00188788192411615	0.00115742078702064	0.00376712328767123
mcuentas_saldo_avg6	0.00188208022671369	0.00448207907343451	0.00490867579908676
chomebanking_trx_avg6	0.00187993293745372	0.00309258860257813	0.00479452054794521
ctarjeta_visa_trx_tend6	0.00187959103927843	0.00189364833233027	0.00353881278538813
ctransferencias_recibidas_avg6	0.00184471860453912	0.00295677384186241	0.00479452054794521
mprestamos_personales_delta1	0.00184436866024751	0.00615688070639131	0.00342465753424658
Visa_Fvencimiento_avg6	0.00178807214443597	0.00367981132238912	0.00536529680365297
mcuentas_saldo_delta1	0.00177986780657538	0.00500239309978931	0.00479452054794521
mrentabilidad_tend6	0.00177911486407455	0.00126637715810982	0.00445205479452055
mcaja_ahorro_avg6	0.00177817534073956	0.00139397753411722	0.00399543378995434
mcaja_ahorro_lag1	0.00176448179763766	0.00700357264001167	0.004337899543379
mactivos_margen_delta1	0.00174922415373365	0.00106462575918888	0.00422374429223744
mrentabilidad_annual_lag1	0.00174230890697366	0.0018262025672514	0.00513698630136986
Master_fechaalta_lag1	0.0016895798218007	0.00237996594689979	0.00410958904109589
thomebanking	0.00168535153404725	0.00291990860948104	0.00205479452054795
Visa_mpagospesos_tend6	0.00166936427967832	0.00195568417347433	0.004337899543379
mtransferencias_recibidas	0.00164040997690134	0.00209301989735291	0.00285388127853881
mpasivos_margen_tend6	0.00162982288492488	0.00743260520401682	0.00468036529680365
Visa_fultimo_cierre_avg6	0.00159314341318668	0.00141144160895529	0.00445205479452055
mcomisiones_otras_avg6	0.00158504060493077	0.00408566769236262	0.00410958904109589
Visa_cconsumos_avg6	0.00156167813772801	0.00314748087330289	0.00445205479452055
chomebanking_trx	0.00154275223854983	0.00276682433293105	0.00296803652968037
ccaja_seguridad	0.00152885235032806	0.00346470082168004	0.00182648401826484
mrentabilidad_annual	0.00151842596837343	0.00180204174191151	0.00342465753424658
ccallcenter_trx_avg6	0.0014668969588225	0.00268532445395729	0.00342465753424658
ctransferencias_recibidas_tend6	0.00146133059534253	0.00428983258462929	0.00445205479452055
Visa_Fvencimiento	0.00145927676811855	0.00203765861366841	0.00399543378995434
ctrx_quarter_lag1	0.00145831248579551	0.00104516172135919	0.00319634703196347
cmobile_app_trx_avg6	0.00144642980339162	0.00146826578400874	0.004337899543379
Master_fechaalta	0.00143149199575493	0.00206536514739329	0.00388127853881279
Visa_mpagospesos_avg6	0.00142037317658507	0.00160249966034751	0.00353881278538813
ctarjeta_debito_avg6	0.00141904133461989	0.00314295830117443	0.00490867579908676
Visa_mconsumospesos_tend6	0.00141438061823178	0.000533734159009146	0.00365296803652968
ccomisiones_mantenimiento_avg6	0.00141268692073432	0.00451883777921303	0.00376712328767123
Visa_mpagospesos	0.00140548374551072	0.00278888014821262	0.00353881278538813
mactivos_margen_lag1	0.00140123892907998	0.00109113571805195	0.00319634703196347
mcaja_ahorro_dolares_avg6	0.00139801454542782	0.00046402914222826	0.00342465753424658
Visa_mfinanciacion_limite	0.00138414487101268	0.00297585541959716	0.00342465753424658
chomebanking_trx_tend6	0.00138004168309505	0.00185317081243712	0.00376712328767123
Visa_mpagominimo_lag1	0.0013793180045789	0.00115716482726658	0.00285388127853881
mtransferencias_recibidas_avg6	0.00137476962904764	0.00159018474119769	0.00410958904109589
ctarjeta_debito_trx_avg6	0.00137289055648687	0.00294678660296157	0.00399543378995434
mtarjeta_master_consumo	0.00136667114307339	0.000778050333447741	0.00091324200913242
mcaja_ahorro_dolares_tend6	0.00136037295953491	0.00145707161349302	0.00296803652968037
Visa_mpagominimo_tend6	0.00135726594546983	0.000791794854403114	0.00273972602739726
Master_fechaalta_avg6	0.00135639712025273	0.000707770516872333	0.00365296803652968
Visa_msaldototal_tend6	0.00135124266363131	0.00692162261216408	0.00342465753424658
cliente_antiguedad	0.00134833950103362	0.0013351833566792	0.00365296803652968
ctransferencias_emitidas_avg6	0.00133710274489862	0.00134350204868615	0.00262557077625571
ccallcenter_trx	0.00131615758417422	0.00310905620981875	0.00205479452054795
ccaja_ahorro_tend6	0.00131199074856939	0.00204644594875107	0.00114155251141553
cproductos_avg6	0.00129580094688891	0.00103063045705571	0.00376712328767123
Visa_msaldopesos_avg6	0.00128417133951328	0.000894298598455341	0.00273972602739726
thomebanking_avg6	0.00128361811113236	0.00496366106266988	0.00319634703196347
ccaja_ahorro_delta1	0.00128151849272588	0.00335498322924135	0.00091324200913242
mrentabilidad_delta1	0.00128117548420578	0.00137606294052128	0.00342465753424658
mcaja_ahorro_dolares_lag1	0.00127820651906781	0.000802236310902191	0.00353881278538813
mtransferencias_recibidas_tend6	0.00127459728368792	0.00131314344641125	0.00365296803652968
ctrx_quarter_avg6	0.00126165343416318	0.000414578605465546	0.00273972602739726
Visa_Fvencimiento_lag1	0.00123190070099493	0.00100295869243037	0.00342465753424658
mpayroll_delta1	0.00121655527697267	0.00757287595773422	0.00319634703196347
mcuenta_debitos_automaticos	0.00119968187793079	0.00374563477607881	0.00228310502283105
mpayroll_tend6	0.00119654342505507	0.00181241661928381	0.0021689497716895
mcaja_ahorro_tend6	0.00119460042444688	0.00159677940370511	0.00399543378995434
Master_fultimo_cierre_tend6	0.00119080089031607	0.00606309106038229	0.00319634703196347
